XVG Filename,Distance (nm),Lambda State,Time (ps),Total Energy (kJ/mol),dH/dλ vdw-lambda = 0.0000,ΔH λ to 0.0000,ΔH λ to 0.1000,ΔH λ to 0.2000,ΔH λ to 0.3000,ΔH λ to 0.4000,ΔH λ to 0.5000,ΔH λ to 0.6000,ΔH λ to 0.7000,ΔH λ to 0.8000,ΔH λ to 0.9000,ΔH λ to 1.0000
dhdl_modified_185_lambda_3.xvg,0.185,3,0.0,707908520000000.0,-14085593000000.0,0.0,-583211240.0,-583211510.0,-583211560.0,-583211570.0,-583211580.0,-583211580.0,-583211580.0,-583211580.0,-583211580.0,-583211580.0
dhdl_modified_185_lambda_4.xvg,0.185,4,0.0,707908520000000.0,-14085593000000.0,0.0,-583211240.0,-583211510.0,-583211560.0,-583211570.0,-583211580.0,-583211580.0,-583211580.0,-583211580.0,-583211580.0,-583211580.0
dhdl_modified_185_lambda_5.xvg,0.185,5,0.0,707908520000000.0,-14085593000000.0,0.0,-583211240.0,-583211510.0,-583211560.0,-583211570.0,-583211580.0,-583211580.0,-583211580.0,-583211580.0,-583211580.0,-583211580.0
dhdl_modified_185_lambda_6.xvg,0.185,6,0.0,707908520000000.0,-14085593000000.0,0.0,-583211240.0,-583211510.0,-583211560.0,-583211570.0,-583211580.0,-583211580.0,-583211580.0,-583211580.0,-583211580.0,-583211580.0
dhdl_modified_185_lambda_7.xvg,0.185,7,0.0,707908520000000.0,-14085593000000.0,0.0,-583211240.0,-583211510.0,-583211560.0,-583211570.0,-583211580.0,-583211580.0,-583211580.0,-583211580.0,-583211580.0,-583211580.0
dhdl_modified_185_lambda_8.xvg,0.185,8,0.0,707908520000000.0,-14085593000000.0,0.0,-583211240.0,-583211510.0,-583211560.0,-583211570.0,-583211580.0,-583211580.0,-583211580.0,-583211580.0,-583211580.0,-583211580.0
dhdl_modified_185_lambda_9.xvg,0.185,9,0.0,707908520000000.0,-14085593000000.0,0.0,-583211240.0,-583211510.0,-583211560.0,-583211570.0,-583211580.0,-583211580.0,-583211580.0,-583211580.0,-583211580.0,-583211580.0
dhdl_modified_186_lambda_0.xvg,0.186,0,0.0,615789330000000.0,-12789695000000.0,0.0,-546867050.0,-546867320.0,-546867370.0,-546867380.0,-546867390.0,-546867390.0,-546867390.0,-546867390.0,-546867390.0,-546867390.0
dhdl_modified_186_lambda_1.xvg,0.186,1,0.0,615789330000000.0,-12789695000000.0,0.0,-546867050.0,-546867320.0,-546867370.0,-546867380.0,-546867390.0,-546867390.0,-546867390.0,-546867390.0,-546867390.0,-546867390.0
dhdl_modified_186_lambda_2.xvg,0.186,2,0.0,615789330000000.0,-12789695000000.0,0.0,-546867050.0,-546867320.0,-546867370.0,-546867380.0,-546867390.0,-546867390.0,-546867390.0,-546867390.0,-546867390.0,-546867390.0
dhdl_modified_186_lambda_3.xvg,0.186,3,0.0,615789330000000.0,-12789695000000.0,0.0,-546867050.0,-546867320.0,-546867370.0,-546867380.0,-546867390.0,-546867390.0,-546867390.0,-546867390.0,-546867390.0,-546867390.0
dhdl_modified_186_lambda_4.xvg,0.186,4,0.0,615789330000000.0,-12789695000000.0,0.0,-546867050.0,-546867320.0,-546867370.0,-546867380.0,-546867390.0,-546867390.0,-546867390.0,-546867390.0,-546867390.0,-546867390.0
dhdl_modified_186_lambda_5.xvg,0.186,5,0.0,615789330000000.0,-12789695000000.0,0.0,-546867050.0,-546867320.0,-546867370.0,-546867380.0,-546867390.0,-546867390.0,-546867390.0,-546867390.0,-546867390.0,-546867390.0
dhdl_modified_186_lambda_6.xvg,0.186,6,0.0,615789330000000.0,-12789695000000.0,0.0,-546867050.0,-546867320.0,-546867370.0,-546867380.0,-546867390.0,-546867390.0,-546867390.0,-546867390.0,-546867390.0,-546867390.0
dhdl_modified_186_lambda_7.xvg,0.186,7,0.0,615789330000000.0,-12789695000000.0,0.0,-546867050.0,-546867320.0,-546867370.0,-546867380.0,-546867390.0,-546867390.0,-546867390.0,-546867390.0,-546867390.0,-546867390.0
dhdl_modified_186_lambda_8.xvg,0.186,8,0.0,615789330000000.0,-12789695000000.0,0.0,-546867050.0,-546867320.0,-546867370.0,-546867380.0,-546867390.0,-546867390.0,-546867390.0,-546867390.0,-546867390.0,-546867390.0
dhdl_modified_186_lambda_9.xvg,0.186,9,0.0,615789330000000.0,-12789695000000.0,0.0,-546867050.0,-546867320.0,-546867370.0,-546867380.0,-546867390.0,-546867390.0,-546867390.0,-546867390.0,-546867390.0,-546867390.0
dhdl_modified_187_lambda_0.xvg,0.187,0,0.0,536056010000000.0,-11618997000000.0,0.0,-512963630.0,-512963900.0,-512963940.0,-512963960.0,-512963970.0,-512963970.0,-512963970.0,-512963970.0,-512963970.0,-512963970.0
dhdl_modified_187_lambda_1.xvg,0.187,1,0.0,536056010000000.0,-11618997000000.0,0.0,-512963630.0,-512963900.0,-512963940.0,-512963960.0,-512963970.0,-512963970.0,-512963970.0,-512963970.0,-512963970.0,-512963970.0
dhdl_modified_187_lambda_2.xvg,0.187,2,0.0,536056010000000.0,-11618997000000.0,0.0,-512963630.0,-512963900.0,-512963940.0,-512963960.0,-512963970.0,-512963970.0,-512963970.0,-512963970.0,-512963970.0,-512963970.0
dhdl_modified_187_lambda_3.xvg,0.187,3,0.0,536056010000000.0,-11618997000000.0,0.0,-512963630.0,-512963900.0,-512963940.0,-512963960.0,-512963970.0,-512963970.0,-512963970.0,-512963970.0,-512963970.0,-512963970.0
dhdl_modified_187_lambda_4.xvg,0.187,4,0.0,536056010000000.0,-11618997000000.0,0.0,-512963630.0,-512963900.0,-512963940.0,-512963960.0,-512963970.0,-512963970.0,-512963970.0,-512963970.0,-512963970.0,-512963970.0
dhdl_modified_187_lambda_5.xvg,0.187,5,0.0,536056010000000.0,-11618997000000.0,0.0,-512963630.0,-512963900.0,-512963940.0,-512963960.0,-512963970.0,-512963970.0,-512963970.0,-512963970.0,-512963970.0,-512963970.0
dhdl_modified_187_lambda_6.xvg,0.187,6,0.0,536056010000000.0,-11618997000000.0,0.0,-512963630.0,-512963900.0,-512963940.0,-512963960.0,-512963970.0,-512963970.0,-512963970.0,-512963970.0,-512963970.0,-512963970.0
dhdl_modified_187_lambda_7.xvg,0.187,7,0.0,536056010000000.0,-11618997000000.0,0.0,-512963630.0,-512963900.0,-512963940.0,-512963960.0,-512963970.0,-512963970.0,-512963970.0,-512963970.0,-512963970.0,-512963970.0
dhdl_modified_187_lambda_8.xvg,0.187,8,0.0,536056010000000.0,-11618997000000.0,0.0,-512963630.0,-512963900.0,-512963940.0,-512963960.0,-512963970.0,-512963970.0,-512963970.0,-512963970.0,-512963970.0,-512963970.0
dhdl_modified_187_lambda_9.xvg,0.187,9,0.0,536056010000000.0,-11618997000000.0,0.0,-512963630.0,-512963900.0,-512963940.0,-512963960.0,-512963970.0,-512963970.0,-512963970.0,-512963970.0,-512963970.0,-512963970.0
dhdl_modified_188_lambda_0.xvg,0.188,0,0.0,466987700000000.0,-10560802000000.0,0.0,-481324390.0,-481324660.0,-481324710.0,-481324730.0,-481324740.0,-481324740.0,-481324740.0,-481324740.0,-481324740.0,-481324740.0
dhdl_modified_188_lambda_1.xvg,0.188,1,0.0,466987700000000.0,-10560802000000.0,0.0,-481324390.0,-481324660.0,-481324710.0,-481324730.0,-481324740.0,-481324740.0,-481324740.0,-481324740.0,-481324740.0,-481324740.0
dhdl_modified_188_lambda_2.xvg,0.188,2,0.0,466987700000000.0,-10560802000000.0,0.0,-481324390.0,-481324660.0,-481324710.0,-481324730.0,-481324740.0,-481324740.0,-481324740.0,-481324740.0,-481324740.0,-481324740.0
dhdl_modified_188_lambda_3.xvg,0.188,3,0.0,466987700000000.0,-10560802000000.0,0.0,-481324390.0,-481324660.0,-481324710.0,-481324730.0,-481324740.0,-481324740.0,-481324740.0,-481324740.0,-481324740.0,-481324740.0
dhdl_modified_188_lambda_4.xvg,0.188,4,0.0,466987700000000.0,-10560802000000.0,0.0,-481324390.0,-481324660.0,-481324710.0,-481324730.0,-481324740.0,-481324740.0,-481324740.0,-481324740.0,-481324740.0,-481324740.0
dhdl_modified_188_lambda_5.xvg,0.188,5,0.0,466987700000000.0,-10560802000000.0,0.0,-481324390.0,-481324660.0,-481324710.0,-481324730.0,-481324740.0,-481324740.0,-481324740.0,-481324740.0,-481324740.0,-481324740.0
dhdl_modified_188_lambda_6.xvg,0.188,6,0.0,466987700000000.0,-10560802000000.0,0.0,-481324390.0,-481324660.0,-481324710.0,-481324730.0,-481324740.0,-481324740.0,-481324740.0,-481324740.0,-481324740.0,-481324740.0
dhdl_modified_188_lambda_7.xvg,0.188,7,0.0,466987700000000.0,-10560802000000.0,0.0,-481324390.0,-481324660.0,-481324710.0,-481324730.0,-481324740.0,-481324740.0,-481324740.0,-481324740.0,-481324740.0,-481324740.0
dhdl_modified_188_lambda_8.xvg,0.188,8,0.0,466987700000000.0,-10560802000000.0,0.0,-481324390.0,-481324660.0,-481324710.0,-481324730.0,-481324740.0,-481324740.0,-481324740.0,-481324740.0,-481324740.0,-481324740.0
dhdl_modified_188_lambda_9.xvg,0.188,9,0.0,466987700000000.0,-10560802000000.0,0.0,-481324390.0,-481324660.0,-481324710.0,-481324730.0,-481324740.0,-481324740.0,-481324740.0,-481324740.0,-481324740.0,-481324740.0
dhdl_modified_189_lambda_0.xvg,0.189,0,0.0,407116460000000.0,-9603847800000.0,0.0,-451789320.0,-451789590.0,-451789640.0,-451789650.0,-451789660.0,-451789660.0,-451789660.0,-451789660.0,-451789660.0,-451789660.0
dhdl_modified_189_lambda_1.xvg,0.189,1,0.0,407116460000000.0,-9603847800000.0,0.0,-451789320.0,-451789590.0,-451789640.0,-451789650.0,-451789660.0,-451789660.0,-451789660.0,-451789660.0,-451789660.0,-451789660.0
dhdl_modified_189_lambda_2.xvg,0.189,2,0.0,407116460000000.0,-9603847800000.0,0.0,-451789320.0,-451789590.0,-451789640.0,-451789650.0,-451789660.0,-451789660.0,-451789660.0,-451789660.0,-451789660.0,-451789660.0
dhdl_modified_189_lambda_3.xvg,0.189,3,0.0,407116460000000.0,-9603847800000.0,0.0,-451789320.0,-451789590.0,-451789640.0,-451789650.0,-451789660.0,-451789660.0,-451789660.0,-451789660.0,-451789660.0,-451789660.0
dhdl_modified_189_lambda_4.xvg,0.189,4,0.0,407116460000000.0,-9603847800000.0,0.0,-451789320.0,-451789590.0,-451789640.0,-451789650.0,-451789660.0,-451789660.0,-451789660.0,-451789660.0,-451789660.0,-451789660.0
dhdl_modified_189_lambda_5.xvg,0.189,5,0.0,407116460000000.0,-9603847800000.0,0.0,-451789320.0,-451789590.0,-451789640.0,-451789650.0,-451789660.0,-451789660.0,-451789660.0,-451789660.0,-451789660.0,-451789660.0
dhdl_modified_189_lambda_6.xvg,0.189,6,0.0,407116460000000.0,-9603847800000.0,0.0,-451789320.0,-451789590.0,-451789640.0,-451789650.0,-451789660.0,-451789660.0,-451789660.0,-451789660.0,-451789660.0,-451789660.0
dhdl_modified_189_lambda_7.xvg,0.189,7,0.0,407116460000000.0,-9603847800000.0,0.0,-451789320.0,-451789590.0,-451789640.0,-451789650.0,-451789660.0,-451789660.0,-451789660.0,-451789660.0,-451789660.0,-451789660.0
dhdl_modified_189_lambda_8.xvg,0.189,8,0.0,407116460000000.0,-9603847800000.0,0.0,-451789320.0,-451789590.0,-451789640.0,-451789650.0,-451789660.0,-451789660.0,-451789660.0,-451789660.0,-451789660.0,-451789660.0
dhdl_modified_189_lambda_9.xvg,0.189,9,0.0,407116460000000.0,-9603847800000.0,0.0,-451789320.0,-451789590.0,-451789640.0,-451789650.0,-451789660.0,-451789660.0,-451789660.0,-451789660.0,-451789660.0,-451789660.0
dhdl_modified_190_lambda_0.xvg,0.19,0,0.0,355176180000000.0,-8737949000000.0,0.0,-424207020.0,-424207290.0,-424207330.0,-424207350.0,-424207360.0,-424207360.0,-424207360.0,-424207360.0,-424207360.0,-424207360.0
dhdl_modified_190_lambda_1.xvg,0.19,1,0.0,355176180000000.0,-8737949000000.0,0.0,-424207020.0,-424207290.0,-424207330.0,-424207350.0,-424207360.0,-424207360.0,-424207360.0,-424207360.0,-424207360.0,-424207360.0
dhdl_modified_190_lambda_2.xvg,0.19,2,0.0,355176180000000.0,-8737949000000.0,0.0,-424207020.0,-424207290.0,-424207330.0,-424207350.0,-424207360.0,-424207360.0,-424207360.0,-424207360.0,-424207360.0,-424207360.0
dhdl_modified_190_lambda_3.xvg,0.19,3,0.0,355176180000000.0,-8737949000000.0,0.0,-424207020.0,-424207290.0,-424207330.0,-424207350.0,-424207360.0,-424207360.0,-424207360.0,-424207360.0,-424207360.0,-424207360.0
dhdl_modified_190_lambda_4.xvg,0.19,4,0.0,355176180000000.0,-8737949000000.0,0.0,-424207020.0,-424207290.0,-424207330.0,-424207350.0,-424207360.0,-424207360.0,-424207360.0,-424207360.0,-424207360.0,-424207360.0
dhdl_modified_190_lambda_5.xvg,0.19,5,0.0,355176180000000.0,-8737949000000.0,0.0,-424207020.0,-424207290.0,-424207330.0,-424207350.0,-424207360.0,-424207360.0,-424207360.0,-424207360.0,-424207360.0,-424207360.0
dhdl_modified_190_lambda_6.xvg,0.19,6,0.0,355176180000000.0,-8737949000000.0,0.0,-424207020.0,-424207290.0,-424207330.0,-424207350.0,-424207360.0,-424207360.0,-424207360.0,-424207360.0,-424207360.0,-424207360.0
dhdl_modified_190_lambda_7.xvg,0.19,7,0.0,355176180000000.0,-8737949000000.0,0.0,-424207020.0,-424207290.0,-424207330.0,-424207350.0,-424207360.0,-424207360.0,-424207360.0,-424207360.0,-424207360.0,-424207360.0
dhdl_modified_190_lambda_8.xvg,0.19,8,0.0,355176180000000.0,-8737949000000.0,0.0,-424207020.0,-424207290.0,-424207330.0,-424207350.0,-424207360.0,-424207360.0,-424207360.0,-424207360.0,-424207360.0,-424207360.0
dhdl_modified_190_lambda_9.xvg,0.19,9,0.0,355176180000000.0,-8737949000000.0,0.0,-424207020.0,-424207290.0,-424207330.0,-424207350.0,-424207360.0,-424207360.0,-424207360.0,-424207360.0,-424207360.0,-424207360.0
dhdl_modified_191_lambda_0.xvg,0.191,0,0.0,310083790000000.0,-7954055000000.0,0.0,-398440070.0,-398440340.0,-398440390.0,-398440410.0,-398440420.0,-398440420.0,-398440420.0,-398440420.0,-398440420.0,-398440420.0
dhdl_modified_191_lambda_1.xvg,0.191,1,0.0,310083790000000.0,-7954055000000.0,0.0,-398440070.0,-398440340.0,-398440390.0,-398440410.0,-398440420.0,-398440420.0,-398440420.0,-398440420.0,-398440420.0,-398440420.0
dhdl_modified_191_lambda_2.xvg,0.191,2,0.0,310083790000000.0,-7954055000000.0,0.0,-398440070.0,-398440340.0,-398440390.0,-398440410.0,-398440420.0,-398440420.0,-398440420.0,-398440420.0,-398440420.0,-398440420.0
dhdl_modified_191_lambda_3.xvg,0.191,3,0.0,310083790000000.0,-7954055000000.0,0.0,-398440070.0,-398440340.0,-398440390.0,-398440410.0,-398440420.0,-398440420.0,-398440420.0,-398440420.0,-398440420.0,-398440420.0
dhdl_modified_191_lambda_4.xvg,0.191,4,0.0,310083790000000.0,-7954055000000.0,0.0,-398440070.0,-398440340.0,-398440390.0,-398440410.0,-398440420.0,-398440420.0,-398440420.0,-398440420.0,-398440420.0,-398440420.0
dhdl_modified_191_lambda_5.xvg,0.191,5,0.0,310083790000000.0,-7954055000000.0,0.0,-398440070.0,-398440340.0,-398440390.0,-398440410.0,-398440420.0,-398440420.0,-398440420.0,-398440420.0,-398440420.0,-398440420.0
dhdl_modified_191_lambda_6.xvg,0.191,6,0.0,310083790000000.0,-7954055000000.0,0.0,-398440070.0,-398440340.0,-398440390.0,-398440410.0,-398440420.0,-398440420.0,-398440420.0,-398440420.0,-398440420.0,-398440420.0
dhdl_modified_191_lambda_7.xvg,0.191,7,0.0,310083790000000.0,-7954055000000.0,0.0,-398440070.0,-398440340.0,-398440390.0,-398440410.0,-398440420.0,-398440420.0,-398440420.0,-398440420.0,-398440420.0,-398440420.0
dhdl_modified_191_lambda_8.xvg,0.191,8,0.0,310083790000000.0,-7954055000000.0,0.0,-398440070.0,-398440340.0,-398440390.0,-398440410.0,-398440420.0,-398440420.0,-398440420.0,-398440420.0,-398440420.0,-398440420.0
dhdl_modified_191_lambda_9.xvg,0.191,9,0.0,310083790000000.0,-7954055000000.0,0.0,-398440070.0,-398440340.0,-398440390.0,-398440410.0,-398440420.0,-398440420.0,-398440420.0,-398440420.0,-398440420.0,-398440420.0
dhdl_modified_192_lambda_0.xvg,0.192,0,0.0,270906520000000.0,-7244007600000.0,0.0,-374359560.0,-374359830.0,-374359880.0,-374359890.0,-374359900.0,-374359900.0,-374359900.0,-374359900.0,-374359900.0,-374359900.0
dhdl_modified_192_lambda_1.xvg,0.192,1,0.0,270906520000000.0,-7244007600000.0,0.0,-374359560.0,-374359830.0,-374359880.0,-374359890.0,-374359900.0,-374359900.0,-374359900.0,-374359900.0,-374359900.0,-374359900.0
dhdl_modified_192_lambda_2.xvg,0.192,2,0.0,270906520000000.0,-7244007600000.0,0.0,-374359560.0,-374359830.0,-374359880.0,-374359890.0,-374359900.0,-374359900.0,-374359900.0,-374359900.0,-374359900.0,-374359900.0
dhdl_modified_192_lambda_3.xvg,0.192,3,0.0,270906520000000.0,-7244007600000.0,0.0,-374359560.0,-374359830.0,-374359880.0,-374359890.0,-374359900.0,-374359900.0,-374359900.0,-374359900.0,-374359900.0,-374359900.0
dhdl_modified_192_lambda_4.xvg,0.192,4,0.0,270906520000000.0,-7244007600000.0,0.0,-374359560.0,-374359830.0,-374359880.0,-374359890.0,-374359900.0,-374359900.0,-374359900.0,-374359900.0,-374359900.0,-374359900.0
dhdl_modified_192_lambda_5.xvg,0.192,5,0.0,270906520000000.0,-7244007600000.0,0.0,-374359560.0,-374359830.0,-374359880.0,-374359890.0,-374359900.0,-374359900.0,-374359900.0,-374359900.0,-374359900.0,-374359900.0
dhdl_modified_192_lambda_6.xvg,0.192,6,0.0,270906520000000.0,-7244007600000.0,0.0,-374359560.0,-374359830.0,-374359880.0,-374359890.0,-374359900.0,-374359900.0,-374359900.0,-374359900.0,-374359900.0,-374359900.0
dhdl_modified_192_lambda_7.xvg,0.192,7,0.0,270906520000000.0,-7244007600000.0,0.0,-374359560.0,-374359830.0,-374359880.0,-374359890.0,-374359900.0,-374359900.0,-374359900.0,-374359900.0,-374359900.0,-374359900.0
dhdl_modified_192_lambda_8.xvg,0.192,8,0.0,270906520000000.0,-7244007600000.0,0.0,-374359560.0,-374359830.0,-374359880.0,-374359890.0,-374359900.0,-374359900.0,-374359900.0,-374359900.0,-374359900.0,-374359900.0
dhdl_modified_192_lambda_9.xvg,0.192,9,0.0,270906520000000.0,-7244007600000.0,0.0,-374359560.0,-374359830.0,-374359880.0,-374359890.0,-374359900.0,-374359900.0,-374359900.0,-374359900.0,-374359900.0,-374359900.0
dhdl_modified_193_lambda_0.xvg,0.193,0,0.0,236845430000000.0,-6600554200000.0,0.0,-351848460.0,-351848730.0,-351848770.0,-351848790.0,-351848800.0,-351848800.0,-351848800.0,-351848800.0,-351848800.0,-351848800.0
dhdl_modified_193_lambda_1.xvg,0.193,1,0.0,236845430000000.0,-6600554200000.0,0.0,-351848460.0,-351848730.0,-351848770.0,-351848790.0,-351848800.0,-351848800.0,-351848800.0,-351848800.0,-351848800.0,-351848800.0
dhdl_modified_193_lambda_2.xvg,0.193,2,0.0,236845430000000.0,-6600554200000.0,0.0,-351848460.0,-351848730.0,-351848770.0,-351848790.0,-351848800.0,-351848800.0,-351848800.0,-351848800.0,-351848800.0,-351848800.0
dhdl_modified_193_lambda_3.xvg,0.193,3,0.0,236845430000000.0,-6600554200000.0,0.0,-351848460.0,-351848730.0,-351848770.0,-351848790.0,-351848800.0,-351848800.0,-351848800.0,-351848800.0,-351848800.0,-351848800.0
dhdl_modified_193_lambda_4.xvg,0.193,4,0.0,236845430000000.0,-6600554200000.0,0.0,-351848460.0,-351848730.0,-351848770.0,-351848790.0,-351848800.0,-351848800.0,-351848800.0,-351848800.0,-351848800.0,-351848800.0
dhdl_modified_193_lambda_5.xvg,0.193,5,0.0,236845430000000.0,-6600554200000.0,0.0,-351848460.0,-351848730.0,-351848770.0,-351848790.0,-351848800.0,-351848800.0,-351848800.0,-351848800.0,-351848800.0,-351848800.0
dhdl_modified_193_lambda_6.xvg,0.193,6,0.0,236845430000000.0,-6600554200000.0,0.0,-351848460.0,-351848730.0,-351848770.0,-351848790.0,-351848800.0,-351848800.0,-351848800.0,-351848800.0,-351848800.0,-351848800.0
dhdl_modified_193_lambda_7.xvg,0.193,7,0.0,236845430000000.0,-6600554200000.0,0.0,-351848460.0,-351848730.0,-351848770.0,-351848790.0,-351848800.0,-351848800.0,-351848800.0,-351848800.0,-351848800.0,-351848800.0
dhdl_modified_193_lambda_8.xvg,0.193,8,0.0,236845430000000.0,-6600554200000.0,0.0,-351848460.0,-351848730.0,-351848770.0,-351848790.0,-351848800.0,-351848800.0,-351848800.0,-351848800.0,-351848800.0,-351848800.0
dhdl_modified_193_lambda_9.xvg,0.193,9,0.0,236845430000000.0,-6600554200000.0,0.0,-351848460.0,-351848730.0,-351848770.0,-351848790.0,-351848800.0,-351848800.0,-351848800.0,-351848800.0,-351848800.0,-351848800.0
dhdl_modified_194_lambda_0.xvg,0.194,0,0.0,207209760000000.0,-6017130700000.0,0.0,-330796330.0,-330796600.0,-330796650.0,-330796660.0,-330796670.0,-330796670.0,-330796670.0,-330796670.0,-330796670.0,-330796670.0
dhdl_modified_194_lambda_1.xvg,0.194,1,0.0,207209760000000.0,-6017130700000.0,0.0,-330796330.0,-330796600.0,-330796650.0,-330796660.0,-330796670.0,-330796670.0,-330796670.0,-330796670.0,-330796670.0,-330796670.0
dhdl_modified_194_lambda_2.xvg,0.194,2,0.0,207209760000000.0,-6017130700000.0,0.0,-330796330.0,-330796600.0,-330796650.0,-330796660.0,-330796670.0,-330796670.0,-330796670.0,-330796670.0,-330796670.0,-330796670.0
dhdl_modified_194_lambda_3.xvg,0.194,3,0.0,207209760000000.0,-6017130700000.0,0.0,-330796330.0,-330796600.0,-330796650.0,-330796660.0,-330796670.0,-330796670.0,-330796670.0,-330796670.0,-330796670.0,-330796670.0
dhdl_modified_194_lambda_4.xvg,0.194,4,0.0,207209760000000.0,-6017130700000.0,0.0,-330796330.0,-330796600.0,-330796650.0,-330796660.0,-330796670.0,-330796670.0,-330796670.0,-330796670.0,-330796670.0,-330796670.0
dhdl_modified_194_lambda_5.xvg,0.194,5,0.0,207209760000000.0,-6017130700000.0,0.0,-330796330.0,-330796600.0,-330796650.0,-330796660.0,-330796670.0,-330796670.0,-330796670.0,-330796670.0,-330796670.0,-330796670.0
dhdl_modified_194_lambda_6.xvg,0.194,6,0.0,207209760000000.0,-6017130700000.0,0.0,-330796330.0,-330796600.0,-330796650.0,-330796660.0,-330796670.0,-330796670.0,-330796670.0,-330796670.0,-330796670.0,-330796670.0
dhdl_modified_194_lambda_7.xvg,0.194,7,0.0,207209760000000.0,-6017130700000.0,0.0,-330796330.0,-330796600.0,-330796650.0,-330796660.0,-330796670.0,-330796670.0,-330796670.0,-330796670.0,-330796670.0,-330796670.0
dhdl_modified_194_lambda_8.xvg,0.194,8,0.0,207209760000000.0,-6017130700000.0,0.0,-330796330.0,-330796600.0,-330796650.0,-330796660.0,-330796670.0,-330796670.0,-330796670.0,-330796670.0,-330796670.0,-330796670.0
dhdl_modified_194_lambda_9.xvg,0.194,9,0.0,207209760000000.0,-6017130700000.0,0.0,-330796330.0,-330796600.0,-330796650.0,-330796660.0,-330796670.0,-330796670.0,-330796670.0,-330796670.0,-330796670.0,-330796670.0
dhdl_modified_195_lambda_0.xvg,0.195,0,0.0,181405280000000.0,-5487853000000.0,0.0,-311101190.0,-311101460.0,-311101510.0,-311101530.0,-311101540.0,-311101540.0,-311101540.0,-311101540.0,-311101540.0,-311101540.0
dhdl_modified_195_lambda_1.xvg,0.195,1,0.0,181405280000000.0,-5487853000000.0,0.0,-311101190.0,-311101460.0,-311101510.0,-311101530.0,-311101540.0,-311101540.0,-311101540.0,-311101540.0,-311101540.0,-311101540.0
dhdl_modified_195_lambda_2.xvg,0.195,2,0.0,181405280000000.0,-5487853000000.0,0.0,-311101190.0,-311101460.0,-311101510.0,-311101530.0,-311101540.0,-311101540.0,-311101540.0,-311101540.0,-311101540.0,-311101540.0
dhdl_modified_195_lambda_3.xvg,0.195,3,0.0,181405280000000.0,-5487853000000.0,0.0,-311101190.0,-311101460.0,-311101510.0,-311101530.0,-311101540.0,-311101540.0,-311101540.0,-311101540.0,-311101540.0,-311101540.0
dhdl_modified_195_lambda_4.xvg,0.195,4,0.0,181405280000000.0,-5487853000000.0,0.0,-311101190.0,-311101460.0,-311101510.0,-311101530.0,-311101540.0,-311101540.0,-311101540.0,-311101540.0,-311101540.0,-311101540.0
dhdl_modified_195_lambda_5.xvg,0.195,5,0.0,181405280000000.0,-5487853000000.0,0.0,-311101190.0,-311101460.0,-311101510.0,-311101530.0,-311101540.0,-311101540.0,-311101540.0,-311101540.0,-311101540.0,-311101540.0
dhdl_modified_195_lambda_6.xvg,0.195,6,0.0,181405280000000.0,-5487853000000.0,0.0,-311101190.0,-311101460.0,-311101510.0,-311101530.0,-311101540.0,-311101540.0,-311101540.0,-311101540.0,-311101540.0,-311101540.0
dhdl_modified_195_lambda_7.xvg,0.195,7,0.0,181405280000000.0,-5487853000000.0,0.0,-311101190.0,-311101460.0,-311101510.0,-311101530.0,-311101540.0,-311101540.0,-311101540.0,-311101540.0,-311101540.0,-311101540.0
dhdl_modified_195_lambda_8.xvg,0.195,8,0.0,181405280000000.0,-5487853000000.0,0.0,-311101190.0,-311101460.0,-311101510.0,-311101530.0,-311101540.0,-311101540.0,-311101540.0,-311101540.0,-311101540.0,-311101540.0
dhdl_modified_195_lambda_9.xvg,0.195,9,0.0,181405280000000.0,-5487853000000.0,0.0,-311101190.0,-311101460.0,-311101510.0,-311101530.0,-311101540.0,-311101540.0,-311101540.0,-311101540.0,-311101540.0,-311101540.0
dhdl_modified_196_lambda_0.xvg,0.196,0,0.0,158922900000000.0,-5007498800000.0,0.0,-292670890.0,-292671160.0,-292671210.0,-292671220.0,-292671230.0,-292671230.0,-292671230.0,-292671230.0,-292671230.0,-292671230.0
dhdl_modified_196_lambda_1.xvg,0.196,1,0.0,158922900000000.0,-5007498800000.0,0.0,-292670890.0,-292671160.0,-292671210.0,-292671220.0,-292671230.0,-292671230.0,-292671230.0,-292671230.0,-292671230.0,-292671230.0
dhdl_modified_196_lambda_2.xvg,0.196,2,0.0,158922900000000.0,-5007498800000.0,0.0,-292670890.0,-292671160.0,-292671210.0,-292671220.0,-292671230.0,-292671230.0,-292671230.0,-292671230.0,-292671230.0,-292671230.0
dhdl_modified_196_lambda_3.xvg,0.196,3,0.0,158922900000000.0,-5007498800000.0,0.0,-292670890.0,-292671160.0,-292671210.0,-292671220.0,-292671230.0,-292671230.0,-292671230.0,-292671230.0,-292671230.0,-292671230.0
dhdl_modified_196_lambda_4.xvg,0.196,4,0.0,158922900000000.0,-5007498800000.0,0.0,-292670890.0,-292671160.0,-292671210.0,-292671220.0,-292671230.0,-292671230.0,-292671230.0,-292671230.0,-292671230.0,-292671230.0
dhdl_modified_196_lambda_5.xvg,0.196,5,0.0,158922900000000.0,-5007498800000.0,0.0,-292670890.0,-292671160.0,-292671210.0,-292671220.0,-292671230.0,-292671230.0,-292671230.0,-292671230.0,-292671230.0,-292671230.0
dhdl_modified_196_lambda_6.xvg,0.196,6,0.0,158922900000000.0,-5007498800000.0,0.0,-292670890.0,-292671160.0,-292671210.0,-292671220.0,-292671230.0,-292671230.0,-292671230.0,-292671230.0,-292671230.0,-292671230.0
