Filename,Time (ps),Total Energy (kJ/mol),dH/dλ vdw-lambda = 0.0000,ΔH λ to 0.0000,ΔH λ to 0.1000,ΔH λ to 0.2000,ΔH λ to 0.3000,ΔH λ to 0.4000,ΔH λ to 0.5000,ΔH λ to 0.6000,ΔH λ to 0.7000,ΔH λ to 0.8000,ΔH λ to 0.9000,ΔH λ to 1.0000
dhdl_modified_372.xvg,0.0000,9948944.0,-51265168.,0.0000000,-137199.34,-137438.34,-137480.97,-137497.13,-137506.36,-137506.41,-137506.41,-137506.41,-137506.41,-137506.41
dhdl_modified_373.xvg,0.0000,9284420.0,-48854160.,0.0000000,-132846.30,-133084.84,-133127.42,-133143.58,-133152.80,-133152.84,-133152.84,-133152.84,-133152.84,-133152.84
dhdl_modified_374.xvg,0.0000,8666059.0,-46562604.,0.0000000,-128642.21,-128880.27,-128922.81,-128938.97,-128948.17,-128948.22,-128948.22,-128948.22,-128948.22,-128948.22
dhdl_modified_375.xvg,0.0000,8090508.0,-44384152.,0.0000000,-124581.33,-124818.93,-124861.42,-124877.57,-124886.77,-124886.81,-124886.81,-124886.81,-124886.81,-124886.81
dhdl_modified_376.xvg,0.0000,7554739.5,-42313120.,0.0000000,-120658.76,-120895.88,-120938.32,-120954.47,-120963.65,-120963.70,-120963.70,-120963.70,-120963.70,-120963.70
dhdl_modified_377.xvg,0.0000,7055880.0,-40343844.,0.0000000,-116869.25,-117105.89,-117148.29,-117164.44,-117173.60,-117173.65,-117173.65,-117173.65,-117173.65,-117173.65
dhdl_modified_378.xvg,0.0000,6591269.5,-38470984.,0.0000000,-113207.77,-113443.93,-113486.28,-113502.42,-113511.57,-113511.62,-113511.62,-113511.62,-113511.62,-113511.62
dhdl_modified_379.xvg,0.0000,6158508.5,-36689732.,0.0000000,-109669.98,-109905.65,-109947.95,-109964.09,-109973.23,-109973.27,-109973.27,-109973.27,-109973.27,-109973.27
dhdl_modified_380.xvg,0.0000,5755321.0,-34995320.,0.0000000,-106251.27,-106486.44,-106528.69,-106544.84,-106553.96,-106554.00,-106554.00,-106554.00,-106554.00,-106554.00
dhdl_modified_381.xvg,0.0000,5379609.0,-33383310.,0.0000000,-102947.35,-103182.02,-103224.22,-103240.36,-103249.47,-103249.51,-103249.51,-103249.51,-103249.51,-103249.51
dhdl_modified_382.xvg,0.0000,5029435.5,-31849486.,0.0000000,-99754.064,-99988.224,-100030.38,-100046.51,-100055.61,-100055.65,-100055.65,-100055.65,-100055.65,-100055.65
dhdl_modified_383.xvg,0.0000,4703000.5,-30389880.,0.0000000,-96667.464,-96901.114,-96943.215,-96959.351,-96968.429,-96968.469,-96968.469,-96968.469,-96968.469,-96968.469
dhdl_modified_384.xvg,0.0000,4398631.0,-29000702.,0.0000000,-93683.682,-93916.816,-93958.866,-93975.000,-93984.063,-93984.102,-93984.102,-93984.102,-93984.102,-93984.102
dhdl_modified_385.xvg,0.0000,4114789.2,-27678414.,0.0000000,-90799.110,-91031.722,-91073.720,-91089.852,-91098.899,-91098.938,-91098.938,-91098.938,-91098.938,-91098.938
dhdl_modified_386.xvg,0.0000,3850037.2,-26419630.,0.0000000,-88010.192,-88242.278,-88284.223,-88300.353,-88309.384,-88309.422,-88309.422,-88309.422,-88309.422,-88309.422
dhdl_modified_387.xvg,0.0000,3603034.2,-25221104.,0.0000000,-85313.444,-85544.998,-85586.891,-85603.018,-85612.033,-85612.070,-85612.070,-85612.070,-85612.070,-85612.070
dhdl_modified_388.xvg,0.0000,3372557.5,-24079858.,0.0000000,-82705.694,-82936.712,-82978.550,-82994.676,-83003.675,-83003.711,-83003.711,-83003.711,-83003.711,-83003.711
dhdl_modified_389.xvg,0.0000,3157449.8,-22992966.,0.0000000,-80183.669,-80414.145,-80455.929,-80472.052,-80481.035,-80481.070,-80481.070,-80481.070,-80481.070,-80481.070
dhdl_modified_390.xvg,0.0000,2956658.0,-21957768.,0.0000000,-77744.502,-77974.430,-78016.159,-78032.280,-78041.246,-78041.281,-78041.281,-78041.281,-78041.281,-78041.281
dhdl_modified_391.xvg,0.0000,2769179.8,-20971608.,0.0000000,-75385.075,-75614.451,-75656.124,-75672.243,-75681.192,-75681.227,-75681.227,-75681.227,-75681.227,-75681.227
dhdl_modified_392.xvg,0.0000,2594119.5,-20032150.,0.0000000,-73102.849,-73331.667,-73373.285,-73389.402,-73398.334,-73398.367,-73398.367,-73398.367,-73398.367,-73398.367
dhdl_modified_393.xvg,0.0000,2430608.0,-19136994.,0.0000000,-70894.927,-71123.182,-71164.742,-71180.857,-71189.772,-71189.805,-71189.805,-71189.805,-71189.805,-71189.805
dhdl_modified_394.xvg,0.0000,2277854.2,-18283942.,0.0000000,-68758.690,-68986.377,-69027.880,-69043.993,-69052.890,-69052.922,-69052.922,-69052.922,-69052.922,-69052.922
dhdl_modified_395.xvg,0.0000,2135130.5,-17470954.,0.0000000,-66691.748,-66918.862,-66960.307,-66976.417,-66985.296,-66985.328,-66985.328,-66985.328,-66985.328,-66985.328
dhdl_modified_396.xvg,0.0000,2001748.0,-16696024.,0.0000000,-64691.602,-64918.137,-64959.523,-64975.631,-64984.492,-64984.523,-64984.523,-64984.523,-64984.523,-64984.523
dhdl_modified_397.xvg,0.0000,1877078.2,-15957318.,0.0000000,-62756.047,-62981.998,-63023.325,-63039.432,-63048.274,-63048.305,-63048.305,-63048.305,-63048.305,-63048.305
dhdl_modified_398.xvg,0.0000,1760524.5,-15253021.,0.0000000,-60882.741,-61108.103,-61149.370,-61165.474,-61174.298,-61174.328,-61174.328,-61174.328,-61174.328,-61174.328
dhdl_modified_399.xvg,0.0000,1651538.4,-14581463.,0.0000000,-59069.566,-59294.334,-59335.540,-59351.642,-59360.448,-59360.477,-59360.477,-59360.477,-59360.477,-59360.477
dhdl_modified_400.xvg,0.0000,1549613.8,-13941063.,0.0000000,-57314.503,-57538.671,-57579.816,-57595.916,-57604.702,-57604.730,-57604.730,-57604.730,-57604.730,-57604.730
dhdl_modified_401.xvg,0.0000,1454270.1,-13330273.,0.0000000,-55615.473,-55839.036,-55880.119,-55896.217,-55904.984,-55905.012,-55905.012,-55905.012,-55905.012,-55905.012
dhdl_modified_402.xvg,0.0000,1365064.4,-12747643.,0.0000000,-53970.516,-54193.468,-54234.489,-54250.585,-54259.332,-54259.359,-54259.359,-54259.359,-54259.359,-54259.359
dhdl_modified_403.xvg,0.0000,1281594.4,-12191868.,0.0000000,-52377.952,-52600.288,-52641.246,-52657.340,-52666.067,-52666.094,-52666.094,-52666.094,-52666.094,-52666.094
dhdl_modified_404.xvg,0.0000,1203470.9,-11661609.,0.0000000,-50835.882,-51057.598,-51098.491,-51114.583,-51123.291,-51123.316,-51123.316,-51123.316,-51123.316,-51123.316
dhdl_modified_405.xvg,0.0000,1130337.8,-11155635.,0.0000000,-49342.592,-49563.681,-49604.511,-49620.600,-49629.287,-49629.312,-49629.312,-49629.312,-49629.312,-49629.312
dhdl_modified_406.xvg,0.0000,1061861.4,-10672762.,0.0000000,-47896.366,-48116.825,-48157.589,-48173.676,-48182.343,-48182.367,-48182.367,-48182.367,-48182.367,-48182.367
dhdl_modified_407.xvg,0.0000,997740.75,-10211933.,0.0000000,-46495.764,-46715.586,-46756.284,-46772.369,-46781.015,-46781.039,-46781.039,-46781.039,-46781.039,-46781.039
dhdl_modified_408.xvg,0.0000,937683.00,-9772062.0,0.0000000,-45139.164,-45358.344,-45398.976,-45415.059,-45423.684,-45423.707,-45423.707,-45423.707,-45423.707,-45423.707
dhdl_modified_409.xvg,0.0000,881420.38,-9352144.0,0.0000000,-43825.063,-44043.595,-44084.160,-44100.241,-44108.845,-44108.867,-44108.867,-44108.867,-44108.867,-44108.867
dhdl_modified_410.xvg,0.0000,828702.50,-8951227.0,0.0000000,-42552.038,-42769.918,-42810.415,-42826.494,-42835.076,-42835.098,-42835.098,-42835.098,-42835.098,-42835.098
dhdl_modified_411.xvg,0.0000,779296.94,-8568402.0,0.0000000,-41318.683,-41535.906,-41576.334,-41592.411,-41600.971,-41600.992,-41600.992,-41600.992,-41600.992,-41600.992
dhdl_modified_412.xvg,0.0000,732989.94,-8202842.5,0.0000000,-40123.776,-40340.336,-40380.695,-40396.770,-40405.307,-40405.328,-40405.328,-40405.328,-40405.328,-40405.328
dhdl_modified_413.xvg,0.0000,689577.31,-7853710.0,0.0000000,-38965.961,-39181.853,-39222.142,-39238.215,-39246.730,-39246.750,-39246.750,-39246.750,-39246.750,-39246.750
dhdl_modified_414.xvg,0.0000,648870.12,-7520226.0,0.0000000,-37843.996,-38059.214,-38099.433,-38115.504,-38123.996,-38124.016,-38124.016,-38124.016,-38124.016,-38124.016
dhdl_modified_415.xvg,0.0000,610693.88,-7201665.5,0.0000000,-36756.725,-36971.264,-37011.412,-37027.480,-37035.950,-37035.969,-37035.969,-37035.969,-37035.969,-37035.969
dhdl_modified_416.xvg,0.0000,574880.62,-6897293.0,0.0000000,-35702.886,-35916.741,-35956.817,-35972.883,-35981.329,-35981.348,-35981.348,-35981.348,-35981.348,-35981.348
dhdl_modified_417.xvg,0.0000,541283.56,-6606492.0,0.0000000,-34681.537,-34894.703,-34934.706,-34950.771,-34959.193,-34959.211,-34959.211,-34959.211,-34959.211,-34959.211
dhdl_modified_418.xvg,0.0000,509757.56,-6328609.5,0.0000000,-33691.542,-33904.014,-33943.944,-33960.006,-33968.405,-33968.422,-33968.422,-33968.422,-33968.422,-33968.422
dhdl_modified_419.xvg,0.0000,480169.38,-6063039.0,0.0000000,-32731.854,-32943.626,-32983.482,-32999.543,-33007.917,-33007.934,-33007.934,-33007.934,-33007.934,-33007.934
dhdl_modified_420.xvg,0.0000,452392.59,-5809191.5,0.0000000,-31801.422,-32012.490,-32052.271,-32068.330,-32076.679,-32076.695,-32076.695,-32076.695,-32076.695,-32076.695
dhdl_modified_421.xvg,0.0000,426314.78,-5566553.5,0.0000000,-30899.402,-31109.760,-31149.466,-31165.523,-31173.848,-31173.863,-31173.863,-31173.863,-31173.863,-31173.863
dhdl_modified_422.xvg,0.0000,401826.47,-5334593.5,0.0000000,-30024.820,-30234.464,-30274.094,-30290.148,-30298.448,-30298.463,-30298.463,-30298.463,-30298.463,-30298.463
dhdl_modified_423.xvg,0.0000,378825.97,-5112814.0,0.0000000,-29176.764,-29385.687,-29425.241,-29441.293,-29449.568,-29449.582,-29449.582,-29449.582,-29449.582,-29449.582
dhdl_modified_424.xvg,0.0000,357218.84,-4900746.5,0.0000000,-28354.374,-28562.572,-28602.048,-28618.099,-28626.348,-28626.361,-28626.361,-28626.361,-28626.361,-28626.361
dhdl_modified_425.xvg,0.0000,336916.31,-4697936.0,0.0000000,-27556.787,-27764.255,-27803.653,-27819.702,-27827.924,-27827.938,-27827.938,-27827.938,-27827.938,-27827.938
dhdl_modified_426.xvg,0.0000,317837.88,-4503978.5,0.0000000,-26783.282,-26990.015,-27029.334,-27045.381,-27053.577,-27053.590,-27053.590,-27053.590,-27053.590,-27053.590
dhdl_modified_427.xvg,0.0000,299905.47,-4318457.0,0.0000000,-26033.036,-26239.030,-26278.269,-26294.314,-26302.484,-26302.496,-26302.496,-26302.496,-26302.496,-26302.496
dhdl_modified_428.xvg,0.0000,283046.81,-4140983.8,0.0000000,-25305.286,-25510.534,-25549.693,-25565.737,-25573.879,-25573.891,-25573.891,-25573.891,-25573.891,-25573.891
dhdl_modified_429.xvg,0.0000,267194.97,-3971195.5,0.0000000,-24599.328,-24803.827,-24842.904,-24858.946,-24867.061,-24867.072,-24867.072,-24867.072,-24867.072,-24867.072
dhdl_modified_430.xvg,0.0000,252286.16,-3808734.0,0.0000000,-23914.423,-24118.167,-24157.163,-24173.203,-24181.290,-24181.301,-24181.301,-24181.301,-24181.301,-24181.301
dhdl_modified_431.xvg,0.0000,238263.16,-3653282.8,0.0000000,-23249.966,-23452.949,-23491.863,-23507.901,-23515.961,-23515.971,-23515.971,-23515.971,-23515.971,-23515.971
dhdl_modified_432.xvg,0.0000,225069.88,-3504513.5,0.0000000,-22605.256,-22807.475,-22846.306,-22862.342,-22870.373,-22870.383,-22870.383,-22870.383,-22870.383,-22870.383
dhdl_modified_433.xvg,0.0000,212655.36,-3362130.5,0.0000000,-21979.691,-22181.141,-22219.887,-22235.922,-22243.924,-22243.934,-22243.934,-22243.934,-22243.934,-22243.934
dhdl_modified_434.xvg,0.0000,200970.22,-3225831.0,0.0000000,-21372.599,-21573.274,-21611.936,-21627.969,-21635.943,-21635.951,-21635.951,-21635.951,-21635.951,-21635.951
dhdl_modified_435.xvg,0.0000,189971.22,-3095362.0,0.0000000,-20783.479,-20983.375,-21021.952,-21037.983,-21045.927,-21045.936,-21045.936,-21045.936,-21045.936,-21045.936
dhdl_modified_436.xvg,0.0000,179615.44,-2970453.8,0.0000000,-20211.729,-20410.841,-20449.331,-20465.361,-20473.275,-20473.283,-20473.283,-20473.283,-20473.283,-20473.283
dhdl_modified_437.xvg,0.0000,169863.08,-2850853.5,0.0000000,-19656.787,-19855.110,-19893.514,-19909.542,-19917.426,-19917.434,-19917.434,-19917.434,-19917.434,-19917.434
dhdl_modified_438.xvg,0.0000,160677.56,-2736329.5,0.0000000,-19118.143,-19315.673,-19353.989,-19370.016,-19377.870,-19377.877,-19377.877,-19377.877,-19377.877,-19377.877
dhdl_modified_439.xvg,0.0000,152023.56,-2626644.0,0.0000000,-18595.232,-18791.964,-18830.192,-18846.217,-18854.040,-18854.047,-18854.047,-18854.047,-18854.047,-18854.047
dhdl_modified_440.xvg,0.0000,143870.03,-2521599.5,0.0000000,-18087.645,-18283.574,-18321.713,-18337.737,-18345.529,-18345.535,-18345.535,-18345.535,-18345.535,-18345.535
dhdl_modified_441.xvg,0.0000,136185.66,-2420979.8,0.0000000,-17594.850,-17789.973,-17828.022,-17844.044,-17851.805,-17851.811,-17851.811,-17851.811,-17851.811,-17851.811
dhdl_modified_442.xvg,0.0000,128942.36,-2324591.0,0.0000000,-17116.401,-17310.712,-17348.671,-17364.691,-17372.420,-17372.426,-17372.426,-17372.426,-17372.426,-17372.426
dhdl_modified_443.xvg,0.0000,122112.95,-2232240.5,0.0000000,-16651.815,-16845.310,-16883.177,-16899.196,-16906.893,-16906.898,-16906.898,-16906.898,-16906.898,-16906.898
dhdl_modified_444.xvg,0.0000,115673.38,-2143760.8,0.0000000,-16200.719,-16393.393,-16431.169,-16447.186,-16454.851,-16454.855,-16454.855,-16454.855,-16454.855,-16454.855
dhdl_modified_445.xvg,0.0000,109599.77,-2058976.6,0.0000000,-15762.665,-15954.514,-15992.197,-16008.213,-16015.845,-16015.850,-16015.850,-16015.850,-16015.850,-16015.850
dhdl_modified_446.xvg,0.0000,103870.12,-1977724.5,0.0000000,-15337.246,-15528.265,-15565.855,-15581.870,-15589.469,-15589.473,-15589.473,-15589.473,-15589.473,-15589.473
dhdl_modified_447.xvg,0.0000,98464.180,-1899853.2,0.0000000,-14924.088,-15114.274,-15151.769,-15167.783,-15175.348,-15175.352,-15175.352,-15175.352,-15175.352,-15175.352
dhdl_modified_448.xvg,0.0000,93361.938,-1825206.0,0.0000000,-14522.763,-14712.111,-14749.512,-14765.524,-14773.055,-14773.059,-14773.059,-14773.059,-14773.059,-14773.059
dhdl_modified_449.xvg,0.0000,88546.266,-1753654.6,0.0000000,-14132.977,-14321.483,-14358.788,-14374.799,-14382.296,-14382.299,-14382.299,-14382.299,-14382.299,-14382.299
dhdl_modified_450.xvg,0.0000,83999.789,-1685059.0,0.0000000,-13754.345,-13942.004,-13979.213,-13995.222,-14002.685,-14002.688,-14002.688,-14002.688,-14002.688,-14002.688
dhdl_modified_451.xvg,0.0000,79706.562,-1619290.1,0.0000000,-13386.520,-13573.329,-13610.441,-13626.449,-13633.876,-13633.879,-13633.879,-13633.879,-13633.879,-13633.879
dhdl_modified_452.xvg,0.0000,75651.711,-1556226.5,0.0000000,-13029.181,-13215.135,-13252.149,-13268.157,-13275.548,-13275.551,-13275.551,-13275.551,-13275.551,-13275.551
dhdl_modified_453.xvg,0.0000,71821.008,-1495747.9,0.0000000,-12681.984,-12867.079,-12903.995,-12920.001,-12927.357,-12927.359,-12927.359,-12927.359,-12927.359,-12927.359
dhdl_modified_454.xvg,0.0000,68201.727,-1437749.2,0.0000000,-12344.660,-12528.893,-12565.709,-12581.715,-12589.034,-12589.036,-12589.036,-12589.036,-12589.036,-12589.036
dhdl_modified_455.xvg,0.0000,64781.270,-1382119.8,0.0000000,-12016.885,-12200.251,-12236.968,-12252.972,-12260.255,-12260.257,-12260.257,-12260.257,-12260.257,-12260.257
dhdl_modified_456.xvg,0.0000,61548.164,-1328760.0,0.0000000,-11698.385,-11880.881,-11917.497,-11933.500,-11940.746,-11940.748,-11940.748,-11940.748,-11940.748,-11940.748
dhdl_modified_457.xvg,0.0000,58491.172,-1277566.8,0.0000000,-11388.841,-11570.462,-11606.977,-11622.979,-11630.188,-11630.189,-11630.189,-11630.189,-11630.189,-11630.189
dhdl_modified_458.xvg,0.0000,55600.594,-1228455.4,0.0000000,-11088.033,-11268.777,-11305.189,-11321.191,-11328.362,-11328.363,-11328.363,-11328.363,-11328.363,-11328.363
dhdl_modified_459.xvg,0.0000,52866.547,-1181333.5,0.0000000,-10795.676,-10975.538,-11011.848,-11027.848,-11034.981,-11034.982,-11034.982,-11034.982,-11034.982,-11034.982
dhdl_modified_460.xvg,0.0000,50280.062,-1136116.2,0.0000000,-10511.516,-10690.492,-10726.698,-10742.698,-10749.793,-10749.794,-10749.794,-10749.794,-10749.794,-10749.794
dhdl_modified_461.xvg,0.0000,47832.672,-1092723.8,0.0000000,-10235.311,-10413.399,-10449.501,-10465.500,-10472.556,-10472.557,-10472.557,-10472.557,-10472.557,-10472.557
dhdl_modified_462.xvg,0.0000,45516.203,-1051074.6,0.0000000,-9966.8010,-10143.996,-10179.993,-10195.992,-10203.008,-10203.009,-10203.009,-10203.009,-10203.009,-10203.009
dhdl_modified_463.xvg,0.0000,43323.523,-1011101.2,0.0000000,-9705.7922,-9882.0917,-9917.9828,-9933.9805,-9940.9574,-9940.9580,-9940.9580,-9940.9580,-9940.9580,-9940.9580
dhdl_modified_464.xvg,0.0000,41247.422,-972730.19,0.0000000,-9452.0456,-9627.4460,-9663.2306,-9679.2276,-9686.1646,-9686.1650,-9686.1650,-9686.1650,-9686.1650,-9686.1650
dhdl_modified_465.xvg,0.0000,39281.250,-935893.19,0.0000000,-9205.3415,-9379.8393,-9415.5168,-9431.5132,-9438.4098,-9438.4102,-9438.4102,-9438.4102,-9438.4102,-9438.4102
dhdl_modified_466.xvg,0.0000,37418.816,-900526.75,0.0000000,-8965.4736,-9139.0658,-9174.6354,-9190.6312,-9197.4870,-9197.4873,-9197.4873,-9197.4873,-9197.4873,-9197.4873
dhdl_modified_467.xvg,0.0000,35654.180,-866567.12,0.0000000,-8732.2294,-8904.9124,-8940.3735,-8956.3687,-8963.1833,-8963.1836,-8963.1836,-8963.1836,-8963.1836,-8963.1836
dhdl_modified_468.xvg,0.0000,33981.988,-833958.50,0.0000000,-8505.4345,-8677.2054,-8712.5572,-8728.5519,-8735.3250,-8735.3252,-8735.3252,-8735.3252,-8735.3252,-8735.3252
dhdl_modified_469.xvg,0.0000,32397.012,-802643.69,0.0000000,-8284.8898,-8455.7456,-8490.9873,-8506.9816,-8513.7128,-8513.7129,-8513.7129,-8513.7129,-8513.7129,-8513.7129
dhdl_modified_470.xvg,0.0000,30894.324,-772567.88,0.0000000,-8070.4067,-8240.3444,-8275.4755,-8291.4692,-8298.1581,-8298.1582,-8298.1582,-8298.1582,-8298.1582,-8298.1582
dhdl_modified_471.xvg,0.0000,29469.303,-743678.50,0.0000000,-7861.8022,-8030.8188,-8065.8384,-8081.8318,-8088.4780,-8088.4780,-8088.4780,-8088.4780,-8088.4780,-8088.4780
dhdl_modified_472.xvg,0.0000,28117.746,-715929.00,0.0000000,-7658.9213,-7827.0139,-7861.9214,-7877.9144,-7884.5175,-7884.5176,-7884.5176,-7884.5176,-7884.5176,-7884.5176
dhdl_modified_473.xvg,0.0000,26835.508,-689270.56,0.0000000,-7461.5858,-7628.7516,-7663.5463,-7679.5390,-7686.0986,-7686.0986,-7686.0986,-7686.0986,-7686.0986,-7686.0986
dhdl_modified_474.xvg,0.0000,25618.820,-663659.19,0.0000000,-7269.6411,-7435.8775,-7470.5588,-7486.5512,-7493.0669,-7493.0669,-7493.0669,-7493.0669,-7493.0669,-7493.0669
dhdl_modified_475.xvg,0.0000,24464.016,-639050.50,0.0000000,-7082.9242,-7248.2286,-7282.7956,-7298.7878,-7305.2593,-7305.2593,-7305.2593,-7305.2593,-7305.2593,-7305.2593
dhdl_modified_476.xvg,0.0000,23367.633,-615402.00,0.0000000,-6901.2691,-7065.6388,-7100.0910,-7116.0829,-7122.5098,-7122.5098,-7122.5098,-7122.5098,-7122.5098,-7122.5098
dhdl_modified_477.xvg,0.0000,22326.633,-592677.56,0.0000000,-6724.5589,-6887.9915,-6922.3281,-6938.3198,-6944.7017,-6944.7017,-6944.7017,-6944.7017,-6944.7017,-6944.7017
dhdl_modified_478.xvg,0.0000,21337.922,-570837.69,0.0000000,-6552.6358,-6715.1289,-6749.3492,-6765.3408,-6771.6772,-6771.6772,-6771.6772,-6771.6772,-6771.6772,-6771.6772
dhdl_modified_479.xvg,0.0000,20398.631,-549845.81,0.0000000,-6385.3586,-6546.9099,-6581.0133,-6597.0047,-6603.2954,-6603.2954,-6603.2954,-6603.2954,-6603.2954,-6603.2954
dhdl_modified_480.xvg,0.0000,19506.143,-529668.25,0.0000000,-6222.6022,-6383.2094,-6417.1952,-6433.1865,-6439.4312,-6439.4312,-6439.4312,-6439.4312,-6439.4312,-6439.4312
dhdl_modified_481.xvg,0.0000,18657.805,-510269.41,0.0000000,-6064.2154,-6223.8763,-6257.7438,-6273.7350,-6279.9331,-6279.9331,-6279.9331,-6279.9331,-6279.9331,-6279.9331
dhdl_modified_482.xvg,0.0000,17851.398,-491620.94,0.0000000,-5910.1007,-6068.8131,-6102.5617,-6118.5529,-6124.7041,-6124.7041,-6124.7041,-6124.7041,-6124.7041,-6124.7041
dhdl_modified_483.xvg,0.0000,17084.584,-473690.47,0.0000000,-5760.1209,-5917.8828,-5951.5118,-5967.5030,-5973.6069,-5973.6069,-5973.6069,-5973.6069,-5973.6069,-5973.6069
dhdl_modified_484.xvg,0.0000,16355.271,-456449.59,0.0000000,-5614.1602,-5770.9697,-5804.4784,-5820.4695,-5826.5259,-5826.5259,-5826.5259,-5826.5259,-5826.5259,-5826.5259
dhdl_modified_485.xvg,0.0000,15661.432,-439869.47,0.0000000,-5472.0993,-5627.9545,-5661.3423,-5677.3334,-5683.3418,-5683.3418,-5683.3418,-5683.3418,-5683.3418,-5683.3418
dhdl_modified_486.xvg,0.0000,15001.225,-423924.78,0.0000000,-5333.8361,-5488.7352,-5522.0014,-5537.9926,-5543.9526,-5543.9526,-5543.9526,-5543.9526,-5543.9526,-5543.9526
dhdl_modified_487.xvg,0.0000,14372.860,-408589.56,0.0000000,-5199.2601,-5353.2015,-5386.3455,-5402.3368,-5408.2480,-5408.2480,-5408.2480,-5408.2480,-5408.2480,-5408.2480
dhdl_modified_488.xvg,0.0000,13774.656,-393839.19,0.0000000,-5068.2654,-5221.2474,-5254.2685,-5270.2598,-5276.1221,-5276.1221,-5276.1221,-5276.1221,-5276.1221,-5276.1221
dhdl_modified_489.xvg,0.0000,13205.021,-379650.09,0.0000000,-4940.7503,-5092.7713,-5125.6690,-5141.6603,-5147.4731,-5147.4731,-5147.4731,-5147.4731,-5147.4731,-5147.4731
dhdl_modified_490.xvg,0.0000,12662.426,-365999.06,0.0000000,-4816.6087,-4967.6673,-5000.4408,-5016.4323,-5022.1953,-5022.1953,-5022.1953,-5022.1953,-5022.1953,-5022.1953
dhdl_modified_491.xvg,0.0000,12145.532,-352866.41,0.0000000,-4695.7614,-4845.8563,-4878.5050,-4894.4966,-4900.2095,-4900.2095,-4900.2095,-4900.2095,-4900.2095,-4900.2095
dhdl_modified_492.xvg,0.0000,11652.962,-340230.38,0.0000000,-4578.1069,-4727.2366,-4759.7600,-4775.7517,-4781.4141,-4781.4141,-4781.4141,-4781.4141,-4781.4141,-4781.4141
dhdl_modified_493.xvg,0.0000,11183.463,-328071.41,0.0000000,-4463.5561,-4611.7195,-4644.1169,-4660.1087,-4665.7202,-4665.7202,-4665.7202,-4665.7202,-4665.7202,-4665.7202
dhdl_modified_494.xvg,0.0000,10735.821,-316369.94,0.0000000,-4352.0167,-4499.2126,-4531.4834,-4547.4753,-4553.0356,-4553.0356,-4553.0356,-4553.0356,-4553.0356,-4553.0356
dhdl_modified_495.xvg,0.0000,10308.955,-305109.03,0.0000000,-4243.4157,-4389.6432,-4421.7868,-4437.7789,-4443.2876,-4443.2876,-4443.2876,-4443.2876,-4443.2876,-4443.2876
dhdl_modified_496.xvg,0.0000,9901.7900,-294270.94,0.0000000,-4137.6669,-4282.9249,-4314.9407,-4330.9327,-4336.3896,-4336.3896,-4336.3896,-4336.3896,-4336.3896,-4336.3896
dhdl_modified_497.xvg,0.0000,9513.3066,-283838.62,0.0000000,-4034.6888,-4178.9765,-4210.8639,-4226.8561,-4232.2607,-4232.2607,-4232.2607,-4232.2607,-4232.2607,-4232.2607
dhdl_modified_498.xvg,0.0000,9142.5547,-273796.06,0.0000000,-3934.4028,-4077.7195,-4109.4779,-4125.4701,-4130.8223,-4130.8223,-4130.8223,-4130.8223,-4130.8223,-4130.8223
dhdl_modified_499.xvg,0.0000,8788.6328,-264127.94,0.0000000,-3836.7343,-3979.0791,-4010.7079,-4026.7003,-4031.9995,-4031.9995,-4031.9995,-4031.9995,-4031.9995,-4031.9995
dhdl_modified_500.xvg,0.0000,8450.7119,-254819.97,0.0000000,-3741.6151,-3882.9875,-3914.4862,-3930.4786,-3935.7246,-3935.7246,-3935.7246,-3935.7246,-3935.7246,-3935.7246
dhdl_modified_501.xvg,0.0000,8127.9912,-245858.20,0.0000000,-3648.9759,-3789.3754,-3820.7433,-3836.7356,-3841.9282,-3841.9282,-3841.9282,-3841.9282,-3841.9282,-3841.9282
dhdl_modified_502.xvg,0.0000,7819.6802,-237228.34,0.0000000,-3558.7406,-3698.1667,-3729.4034,-3745.3957,-3750.5344,-3750.5344,-3750.5344,-3750.5344,-3750.5344,-3750.5344
dhdl_modified_503.xvg,0.0000,7525.0825,-228917.98,0.0000000,-3470.8484,-3609.3007,-3640.4056,-3656.3978,-3661.4824,-3661.4824,-3661.4824,-3661.4824,-3661.4824,-3661.4824
dhdl_modified_504.xvg,0.0000,7243.4971,-220914.17,0.0000000,-3385.2287,-3522.7069,-3553.6794,-3569.6715,-3574.7017,-3574.7017,-3574.7017,-3574.7017,-3574.7017,-3574.7017
dhdl_modified_505.xvg,0.0000,6974.3086,-213205.80,0.0000000,-3301.8279,-3438.3320,-3469.1715,-3485.1634,-3490.1389,-3490.1389,-3490.1389,-3490.1389,-3490.1389,-3490.1389
dhdl_modified_506.xvg,0.0000,6716.8955,-205781.09,0.0000000,-3220.5824,-3356.1122,-3386.8183,-3402.8100,-3407.7305,-3407.7305,-3407.7305,-3407.7305,-3407.7305,-3407.7305
dhdl_modified_507.xvg,0.0000,6470.6826,-198629.09,0.0000000,-3141.4328,-3275.9883,-3306.5603,-3322.5518,-3327.4170,-3327.4170,-3327.4170,-3327.4170,-3327.4170,-3327.4170
dhdl_modified_508.xvg,0.0000,6235.0986,-191738.64,0.0000000,-3064.3148,-3197.8960,-3228.3335,-3244.3247,-3249.1343,-3249.1343,-3249.1343,-3249.1343,-3249.1343,-3249.1343
