Filename,Time (ps),Total Energy (kJ/mol),dH/dλ vdw-lambda = 0.0000,ΔH λ to 0.0000,ΔH λ to 0.1000,ΔH λ to 0.2000,ΔH λ to 0.3000,ΔH λ to 0.4000,ΔH λ to 0.5000,ΔH λ to 0.6000,ΔH λ to 0.7000,ΔH λ to 0.8000,ΔH λ to 0.9000,ΔH λ to 1.0000
dhdl_modified_481.xvg,0.0000,18657.805,-510269.41,0.0000000,-6064.2154,-6223.8763,-6257.7438,-6269.4739,-6279.9331,-6279.9331,-6279.9331,-6279.9331,-6279.9331,-6279.9331
dhdl_modified_482.xvg,0.0000,17851.398,-491620.94,0.0000000,-5910.1007,-6068.8131,-6102.5617,-6114.2624,-6124.7041,-6124.7041,-6124.7041,-6124.7041,-6124.7041,-6124.7041
dhdl_modified_483.xvg,0.0000,17084.584,-473690.47,0.0000000,-5760.1209,-5917.8828,-5951.5118,-5963.1828,-5973.6069,-5973.6069,-5973.6069,-5973.6069,-5973.6069,-5973.6069
dhdl_modified_484.xvg,0.0000,16355.271,-456449.59,0.0000000,-5614.1602,-5770.9697,-5804.4784,-5816.1196,-5826.5259,-5826.5259,-5826.5259,-5826.5259,-5826.5259,-5826.5259
dhdl_modified_485.xvg,0.0000,15661.432,-439869.47,0.0000000,-5472.0993,-5627.9545,-5661.3423,-5672.9534,-5683.3418,-5683.3418,-5683.3418,-5683.3418,-5683.3418,-5683.3418
dhdl_modified_486.xvg,0.0000,15001.225,-423924.78,0.0000000,-5333.8361,-5488.7352,-5522.0014,-5533.5823,-5543.9526,-5543.9526,-5543.9526,-5543.9526,-5543.9526,-5543.9526
dhdl_modified_487.xvg,0.0000,14372.860,-408589.56,0.0000000,-5199.2601,-5353.2015,-5386.3455,-5397.8960,-5408.2480,-5408.2480,-5408.2480,-5408.2480,-5408.2480,-5408.2480
dhdl_modified_488.xvg,0.0000,13774.656,-393839.19,0.0000000,-5068.2654,-5221.2474,-5254.2685,-5265.7883,-5276.1221,-5276.1221,-5276.1221,-5276.1221,-5276.1221,-5276.1221
dhdl_modified_489.xvg,0.0000,13205.021,-379650.09,0.0000000,-4940.7503,-5092.7713,-5125.6690,-5137.1579,-5147.4731,-5147.4731,-5147.4731,-5147.4731,-5147.4731,-5147.4731
dhdl_modified_490.xvg,0.0000,12662.426,-365999.06,0.0000000,-4816.6087,-4967.6673,-5000.4408,-5011.8987,-5022.1953,-5022.1953,-5022.1953,-5022.1953,-5022.1953,-5022.1953
dhdl_modified_491.xvg,0.0000,12145.532,-352866.41,0.0000000,-4695.7614,-4845.8563,-4878.5050,-4889.9317,-4900.2095,-4900.2095,-4900.2095,-4900.2095,-4900.2095,-4900.2095
dhdl_modified_492.xvg,0.0000,11652.962,-340230.38,0.0000000,-4578.1069,-4727.2366,-4759.7600,-4771.1552,-4781.4141,-4781.4141,-4781.4141,-4781.4141,-4781.4141,-4781.4141
dhdl_modified_493.xvg,0.0000,11183.463,-328071.41,0.0000000,-4463.5561,-4611.7195,-4644.1169,-4655.4804,-4665.7202,-4665.7202,-4665.7202,-4665.7202,-4665.7202,-4665.7202
dhdl_modified_494.xvg,0.0000,10735.821,-316369.94,0.0000000,-4352.0167,-4499.2126,-4531.4834,-4542.8151,-4553.0356,-4553.0356,-4553.0356,-4553.0356,-4553.0356,-4553.0356
dhdl_modified_495.xvg,0.0000,10308.955,-305109.03,0.0000000,-4243.4157,-4389.6432,-4421.7868,-4433.0864,-4443.2876,-4443.2876,-4443.2876,-4443.2876,-4443.2876,-4443.2876
dhdl_modified_496.xvg,0.0000,9901.7900,-294270.94,0.0000000,-4137.6669,-4282.9249,-4314.9407,-4326.2080,-4336.3896,-4336.3896,-4336.3896,-4336.3896,-4336.3896,-4336.3896
dhdl_modified_497.xvg,0.0000,9513.3066,-283838.62,0.0000000,-4034.6888,-4178.9765,-4210.8639,-4222.0987,-4232.2607,-4232.2607,-4232.2607,-4232.2607,-4232.2607,-4232.2607
dhdl_modified_498.xvg,0.0000,9142.5547,-273796.06,0.0000000,-3934.4028,-4077.7195,-4109.4779,-4120.6801,-4130.8223,-4130.8223,-4130.8223,-4130.8223,-4130.8223,-4130.8223
dhdl_modified_499.xvg,0.0000,8788.6328,-264127.94,0.0000000,-3836.7343,-3979.0791,-4010.7079,-4021.8773,-4031.9995,-4031.9995,-4031.9995,-4031.9995,-4031.9995,-4031.9995
dhdl_modified_500.xvg,0.0000,8450.7119,-254819.97,0.0000000,-3741.6151,-3882.9875,-3914.4862,-3925.6225,-3935.7246,-3935.7246,-3935.7246,-3935.7246,-3935.7246,-3935.7246
dhdl_modified_501.xvg,0.0000,8127.9912,-245858.20,0.0000000,-3648.9759,-3789.3754,-3820.7433,-3831.8463,-3841.9282,-3841.9282,-3841.9282,-3841.9282,-3841.9282,-3841.9282
dhdl_modified_502.xvg,0.0000,7819.6802,-237228.34,0.0000000,-3558.7406,-3698.1667,-3729.4034,-3740.4729,-3750.5344,-3750.5344,-3750.5344,-3750.5344,-3750.5344,-3750.5344
dhdl_modified_503.xvg,0.0000,7525.0825,-228917.98,0.0000000,-3470.8484,-3609.3007,-3640.4056,-3651.4414,-3661.4824,-3661.4824,-3661.4824,-3661.4824,-3661.4824,-3661.4824
dhdl_modified_504.xvg,0.0000,7243.4971,-220914.17,0.0000000,-3385.2287,-3522.7069,-3553.6794,-3564.6814,-3574.7017,-3574.7017,-3574.7017,-3574.7017,-3574.7017,-3574.7017
dhdl_modified_505.xvg,0.0000,6974.3086,-213205.80,0.0000000,-3301.8279,-3438.3320,-3469.1715,-3480.1394,-3490.1389,-3490.1389,-3490.1389,-3490.1389,-3490.1389,-3490.1389
dhdl_modified_506.xvg,0.0000,6716.8955,-205781.09,0.0000000,-3220.5824,-3356.1122,-3386.8183,-3397.7520,-3407.7305,-3407.7305,-3407.7305,-3407.7305,-3407.7305,-3407.7305
dhdl_modified_507.xvg,0.0000,6470.6826,-198629.09,0.0000000,-3141.4328,-3275.9883,-3306.5603,-3317.4596,-3327.4170,-3327.4170,-3327.4170,-3327.4170,-3327.4170,-3327.4170
dhdl_modified_508.xvg,0.0000,6235.0986,-191738.64,0.0000000,-3064.3148,-3197.8960,-3228.3335,-3239.1982,-3249.1343,-3249.1343,-3249.1343,-3249.1343,-3249.1343,-3249.1343
dhdl_modified_509.xvg,0.0000,6009.6660,-185100.77,0.0000000,-2989.1857,-3121.7928,-3152.0953,-3162.9251,-3172.8398,-3172.8398,-3172.8398,-3172.8398,-3172.8398,-3172.8398
dhdl_modified_510.xvg,0.0000,5793.8691,-178705.03,0.0000000,-2915.9830,-3047.6163,-3077.7832,-3088.5781,-3098.4712,-3098.4712,-3098.4712,-3098.4712,-3098.4712,-3098.4712
dhdl_modified_511.xvg,0.0000,5587.2471,-172542.36,0.0000000,-2844.6570,-2975.3168,-3005.3477,-3016.1073,-3025.9788,-3025.9788,-3025.9788,-3025.9788,-3025.9788,-3025.9788
dhdl_modified_512.xvg,0.0000,5389.3633,-166603.81,0.0000000,-2775.1568,-2904.8436,-2934.7380,-2945.4622,-2955.3118,-2955.3118,-2955.3118,-2955.3118,-2955.3118,-2955.3118
dhdl_modified_513.xvg,0.0000,5199.7871,-160880.48,0.0000000,-2707.4288,-2836.1430,-2865.9003,-2876.5889,-2886.4165,-2886.4165,-2886.4165,-2886.4165,-2886.4165,-2886.4165
dhdl_modified_514.xvg,0.0000,5018.1455,-155364.81,0.0000000,-2641.4330,-2769.1753,-2798.7951,-2809.4480,-2819.2534,-2819.2534,-2819.2534,-2819.2534,-2819.2534,-2819.2534
dhdl_modified_515.xvg,0.0000,4844.0498,-150048.58,0.0000000,-2577.1183,-2703.8894,-2733.3712,-2743.9881,-2753.7712,-2753.7712,-2753.7712,-2753.7712,-2753.7712,-2753.7712
dhdl_modified_516.xvg,0.0000,4677.1465,-144924.19,0.0000000,-2514.4406,-2640.2412,-2669.5846,-2680.1653,-2689.9260,-2689.9260,-2689.9260,-2689.9260,-2689.9260,-2689.9260
dhdl_modified_517.xvg,0.0000,4517.0928,-139984.25,0.0000000,-2453.3539,-2578.1848,-2607.3893,-2617.9338,-2627.6719,-2627.6719,-2627.6719,-2627.6719,-2627.6719,-2627.6719
dhdl_modified_518.xvg,0.0000,4363.5679,-135221.77,0.0000000,-2393.8149,-2517.6771,-2546.7423,-2557.2502,-2566.9656,-2566.9656,-2566.9656,-2566.9656,-2566.9656,-2566.9656
dhdl_modified_519.xvg,0.0000,4216.2764,-130630.27,0.0000000,-2335.7858,-2458.6804,-2487.6058,-2498.0771,-2507.7695,-2507.7695,-2507.7695,-2507.7695,-2507.7695,-2507.7695
dhdl_modified_520.xvg,0.0000,4074.9316,-126203.38,0.0000000,-2279.2272,-2401.1554,-2429.9406,-2440.3750,-2450.0444,-2450.0444,-2450.0444,-2450.0444,-2450.0444,-2450.0444
dhdl_modified_521.xvg,0.0000,3939.2480,-121934.56,0.0000000,-2224.0951,-2345.0579,-2373.7025,-2384.0998,-2393.7461,-2393.7461,-2393.7461,-2393.7461,-2393.7461,-2393.7461
dhdl_modified_522.xvg,0.0000,3808.9639,-117817.80,0.0000000,-2170.3506,-2290.3493,-2318.8528,-2329.2130,-2338.8359,-2338.8359,-2338.8359,-2338.8359,-2338.8359,-2338.8359
dhdl_modified_523.xvg,0.0000,3683.8477,-113847.86,0.0000000,-2117.9633,-2236.9994,-2265.3615,-2275.6842,-2285.2837,-2285.2837,-2285.2837,-2285.2837,-2285.2837,-2285.2837
dhdl_modified_524.xvg,0.0000,3563.6562,-110019.00,0.0000000,-2066.8936,-2184.9685,-2213.1888,-2223.4739,-2233.0498,-2233.0498,-2233.0498,-2233.0498,-2233.0498,-2233.0498
dhdl_modified_525.xvg,0.0000,3448.1660,-106325.91,0.0000000,-2017.1062,-2134.2215,-2162.2996,-2172.5470,-2182.0991,-2182.0991,-2182.0991,-2182.0991,-2182.0991,-2182.0991
dhdl_modified_526.xvg,0.0000,3337.1685,-102763.64,0.0000000,-1968.5688,-2084.7260,-2112.6614,-2122.8710,-2132.3992,-2132.3992,-2132.3992,-2132.3992,-2132.3992,-2132.3992
dhdl_modified_527.xvg,0.0000,3230.4517,-99326.969,0.0000000,-1921.2434,-2036.4443,-2064.2368,-2074.4082,-2083.9124,-2083.9124,-2083.9124,-2083.9124,-2083.9124,-2083.9124
dhdl_modified_528.xvg,0.0000,3127.8433,-96011.820,0.0000000,-1875.1063,-1989.3526,-2017.0018,-2027.1350,-2036.6150,-2036.6150,-2036.6150,-2036.6150,-2036.6150,-2036.6150
dhdl_modified_529.xvg,0.0000,3029.1484,-92813.281,0.0000000,-1830.1207,-1943.4144,-1970.9199,-1981.0147,-1990.4703,-1990.4703,-1990.4703,-1990.4703,-1990.4703,-1990.4703
dhdl_modified_530.xvg,0.0000,2934.1965,-89727.141,0.0000000,-1786.2575,-1898.6005,-1925.9620,-1936.0182,-1945.4493,-1945.4493,-1945.4493,-1945.4493,-1945.4493,-1945.4493
dhdl_modified_531.xvg,0.0000,2842.8203,-86749.094,0.0000000,-1743.4856,-1854.8799,-1882.0970,-1892.1145,-1901.5210,-1901.5210,-1901.5210,-1901.5210,-1901.5210,-1901.5210
dhdl_modified_532.xvg,0.0000,2754.8721,-83875.477,0.0000000,-1701.7805,-1812.2283,-1839.3009,-1849.2794,-1858.6611,-1858.6611,-1858.6611,-1858.6611,-1858.6611,-1858.6611
dhdl_modified_533.xvg,0.0000,2670.1975,-81102.242,0.0000000,-1661.1120,-1770.6154,-1797.5429,-1807.4824,-1816.8392,-1816.8392,-1816.8392,-1816.8392,-1816.8392,-1816.8392
dhdl_modified_534.xvg,0.0000,2588.6553,-78425.742,0.0000000,-1621.4530,-1730.0144,-1756.7967,-1766.6969,-1776.0287,-1776.0287,-1776.0287,-1776.0287,-1776.0287,-1776.0287
dhdl_modified_535.xvg,0.0000,2510.1113,-75842.422,0.0000000,-1582.7774,-1690.3991,-1717.0358,-1726.8967,-1736.2032,-1736.2032,-1736.2032,-1736.2032,-1736.2032,-1736.2032
dhdl_modified_536.xvg,0.0000,2434.4294,-73348.648,0.0000000,-1545.0561,-1651.7404,-1678.2313,-1688.0526,-1697.3339,-1697.3339,-1697.3339,-1697.3339,-1697.3339,-1697.3339
dhdl_modified_537.xvg,0.0000,2361.5010,-70941.555,0.0000000,-1508.2709,-1614.0205,-1640.3652,-1650.1468,-1659.4026,-1659.4026,-1659.4026,-1659.4026,-1659.4026,-1659.4026
dhdl_modified_538.xvg,0.0000,2291.2034,-68617.797,0.0000000,-1472.3945,-1577.2118,-1603.4102,-1613.1519,-1622.3821,-1622.3821,-1622.3821,-1622.3821,-1622.3821,-1622.3821
dhdl_modified_539.xvg,0.0000,2223.4253,-66374.320,0.0000000,-1437.4028,-1541.2906,-1567.3424,-1577.0441,-1586.2485,-1586.2485,-1586.2485,-1586.2485,-1586.2485,-1586.2485
dhdl_modified_540.xvg,0.0000,2158.0610,-64208.215,0.0000000,-1403.2731,-1506.2341,-1532.1391,-1541.8006,-1550.9791,-1550.9791,-1550.9791,-1550.9791,-1550.9791,-1550.9791
dhdl_modified_541.xvg,0.0000,2095.0066,-62116.562,0.0000000,-1369.9814,-1472.0184,-1497.7762,-1507.3975,-1516.5499,-1516.5499,-1516.5499,-1516.5499,-1516.5499,-1516.5499
dhdl_modified_542.xvg,0.0000,2034.1748,-60096.930,0.0000000,-1337.5108,-1438.6267,-1464.2372,-1473.8181,-1482.9443,-1482.9443,-1482.9443,-1482.9443,-1482.9443,-1482.9443
dhdl_modified_543.xvg,0.0000,1975.4685,-58146.570,0.0000000,-1305.8371,-1406.0349,-1431.4979,-1441.0381,-1450.1381,-1450.1381,-1450.1381,-1450.1381,-1450.1381,-1450.1381
dhdl_modified_544.xvg,0.0000,1918.8000,-56262.934,0.0000000,-1274.9394,-1374.2220,-1399.5373,-1409.0369,-1418.1104,-1418.1104,-1418.1104,-1418.1104,-1418.1104,-1418.1104
dhdl_modified_545.xvg,0.0000,1864.0852,-54443.605,0.0000000,-1244.7977,-1343.1682,-1368.3356,-1377.7943,-1386.8412,-1386.8412,-1386.8412,-1386.8412,-1386.8412,-1386.8412
dhdl_modified_546.xvg,0.0000,1811.2488,-52686.406,0.0000000,-1215.3944,-1312.8561,-1337.8754,-1347.2931,-1356.3132,-1356.3132,-1356.3132,-1356.3132,-1356.3132,-1356.3132
dhdl_modified_547.xvg,0.0000,1760.2153,-50989.113,0.0000000,-1186.7110,-1283.2671,-1308.1381,-1317.5146,-1326.5079,-1326.5079,-1326.5079,-1326.5079,-1326.5079,-1326.5079
dhdl_modified_548.xvg,0.0000,1710.9080,-49349.438,0.0000000,-1158.7266,-1254.3804,-1279.1030,-1288.4383,-1297.4045,-1297.4045,-1297.4045,-1297.4045,-1297.4045,-1297.4045
dhdl_modified_549.xvg,0.0000,1663.2604,-47765.395,0.0000000,-1131.4248,-1226.1796,-1250.7537,-1260.0475,-1268.9867,-1268.9867,-1268.9867,-1268.9867,-1268.9867,-1268.9867
dhdl_modified_550.xvg,0.0000,1617.2043,-46234.930,0.0000000,-1104.7867,-1198.6460,-1223.0714,-1232.3237,-1241.2356,-1241.2356,-1241.2356,-1241.2356,-1241.2356,-1241.2356
dhdl_modified_551.xvg,0.0000,1572.6820,-44756.293,0.0000000,-1078.7986,-1171.7659,-1196.0424,-1205.2531,-1214.1376,-1214.1376,-1214.1376,-1214.1376,-1214.1376,-1214.1376
dhdl_modified_552.xvg,0.0000,1529.6296,-43327.531,0.0000000,-1053.4417,-1145.5206,-1169.6482,-1178.8171,-1187.6741,-1187.6741,-1187.6741,-1187.6741,-1187.6741,-1187.6741
dhdl_modified_553.xvg,0.0000,1487.9902,-41946.879,0.0000000,-1028.7004,-1119.8945,-1143.8731,-1153.0001,-1161.8293,-1161.8293,-1161.8293,-1161.8293,-1161.8293,-1161.8293
dhdl_modified_554.xvg,0.0000,1447.7100,-40612.676,0.0000000,-1004.5595,-1094.8725,-1118.7019,-1127.7869,-1136.5884,-1136.5884,-1136.5884,-1136.5884,-1136.5884,-1136.5884
dhdl_modified_555.xvg,0.0000,1408.7324,-39323.137,0.0000000,-981.00163,-1070.4373,-1094.1175,-1103.1603,-1111.9338,-1111.9338,-1111.9338,-1111.9338,-1111.9338,-1111.9338
dhdl_modified_556.xvg,0.0000,1371.0146,-38076.922,0.0000000,-958.01613,-1046.5782,-1070.1092,-1079.1098,-1087.8552,-1087.8552,-1087.8552,-1087.8552,-1087.8552,-1087.8552
dhdl_modified_557.xvg,0.0000,1334.5040,-36872.352,0.0000000,-935.58591,-1023.2784,-1046.6600,-1055.6182,-1064.3354,-1064.3354,-1064.3354,-1064.3354,-1064.3354,-1064.3354
dhdl_modified_558.xvg,0.0000,1299.1547,-35707.969,0.0000000,-913.69685,-1000.5236,-1023.7558,-1032.6715,-1041.3605,-1041.3605,-1041.3605,-1041.3605,-1041.3605,-1041.3605
dhdl_modified_559.xvg,0.0000,1264.9229,-34582.352,0.0000000,-892.33556,-978.30050,-1001.3833,-1010.2565,-1018.9169,-1018.9169,-1018.9169,-1018.9169,-1018.9169,-1018.9169
dhdl_modified_560.xvg,0.0000,1231.7688,-33494.211,0.0000000,-871.48985,-956.59716,-979.53047,-988.36096,-996.99286,-996.99286,-996.99286,-996.99286,-996.99286,-996.99286
dhdl_modified_561.xvg,0.0000,1199.6512,-32442.215,0.0000000,-851.14629,-935.40003,-958.18387,-966.97158,-975.57477,-975.57477,-975.57477,-975.57477,-975.57477,-975.57477
dhdl_modified_562.xvg,0.0000,1168.5317,-31425.084,0.0000000,-831.29229,-914.69661,-937.33096,-946.07578,-954.65015,-954.65015,-954.65015,-954.65015,-954.65015,-954.65015
dhdl_modified_563.xvg,0.0000,1138.3730,-30441.594,0.0000000,-811.91520,-894.47429,-916.95918,-925.66101,-934.20642,-934.20642,-934.20642,-934.20642,-934.20642,-934.20642
dhdl_modified_564.xvg,0.0000,1109.1392,-29490.543,0.0000000,-793.00264,-874.72075,-897.05618,-905.71493,-914.23126,-914.23126,-914.23126,-914.23126,-914.23126,-914.23126
dhdl_modified_565.xvg,0.0000,1080.7983,-28570.883,0.0000000,-774.54442,-855.42589,-877.61190,-886.22746,-894.71460,-894.71460,-894.71460,-894.71460,-894.71460,-894.71460
dhdl_modified_566.xvg,0.0000,1053.3174,-27681.479,0.0000000,-756.52845,-836.57762,-858.61424,-867.18653,-875.64435,-875.64435,-875.64435,-875.64435,-875.64435,-875.64435
dhdl_modified_567.xvg,0.0000,1026.6655,-26821.299,0.0000000,-738.94395,-818.16524,-840.05251,-848.58145,-857.00983,-857.00983,-857.00983,-857.00983,-857.00983,-857.00983
dhdl_modified_568.xvg,0.0000,1000.8116,-25989.283,0.0000000,-721.77913,-800.17694,-821.91494,-830.40044,-838.79926,-838.79926,-838.79926,-838.79926,-838.79926,-838.79926
dhdl_modified_569.xvg,0.0000,975.72998,-25184.551,0.0000000,-705.02565,-782.60455,-804.19334,-812.63532,-821.00446,-821.00446,-821.00446,-821.00446,-821.00446,-821.00446
dhdl_modified_570.xvg,0.0000,951.39221,-24406.121,0.0000000,-688.67224,-765.43680,-786.87649,-795.27486,-803.61420,-803.61420,-803.61420,-803.61420,-803.61420,-803.61420
dhdl_modified_571.xvg,0.0000,927.77136,-23653.078,0.0000000,-672.70872,-748.66351,-769.95416,-778.30886,-786.61829,-786.61829,-786.61829,-786.61829,-786.61829,-786.61829
dhdl_modified_572.xvg,0.0000,904.84326,-22924.562,0.0000000,-657.12598,-732.27561,-753.41735,-761.72829,-770.00769,-770.00769,-770.00769,-770.00769,-770.00769,-770.00769
dhdl_modified_573.xvg,0.0000,882.58154,-22219.676,0.0000000,-641.91309,-716.26220,-737.25512,-745.52223,-753.77148,-753.77148,-753.77148,-753.77148,-753.77148,-753.77148
dhdl_modified_574.xvg,0.0000,860.96606,-21537.691,0.0000000,-627.06291,-700.61626,-721.46050,-729.68370,-737.90271,-737.90271,-737.90271,-737.90271,-737.90271,-737.90271
dhdl_modified_575.xvg,0.0000,839.97430,-20877.826,0.0000000,-612.56621,-685.32856,-706.02428,-714.20351,-722.39215,-722.39215,-722.39215,-722.39215,-722.39215,-722.39215
dhdl_modified_576.xvg,0.0000,819.58368,-20239.281,0.0000000,-598.41354,-670.38967,-690.93698,-699.07218,-707.23035,-707.23035,-707.23035,-707.23035,-707.23035,-707.23035
dhdl_modified_577.xvg,0.0000,799.77435,-19621.348,0.0000000,-584.59681,-655.79151,-676.19061,-684.28172,-692.40930,-692.40930,-692.40930,-692.40930,-692.40930,-692.40930
dhdl_modified_578.xvg,0.0000,780.52557,-19023.295,0.0000000,-571.10695,-641.52506,-661.77608,-669.82304,-677.91992,-677.91992,-677.91992,-677.91992,-677.91992,-677.91992
dhdl_modified_579.xvg,0.0000,761.82056,-18444.514,0.0000000,-557.93739,-627.58387,-647.68703,-655.68978,-663.75586,-663.75586,-663.75586,-663.75586,-663.75586,-663.75586
dhdl_modified_580.xvg,0.0000,743.64008,-17884.314,0.0000000,-545.07954,-613.95931,-633.91478,-641.87327,-649.90845,-649.90845,-649.90845,-649.90845,-649.90845,-649.90845
dhdl_modified_581.xvg,0.0000,725.96667,-17342.070,0.0000000,-532.52576,-600.64380,-620.45177,-628.36596,-636.37012,-636.37012,-636.37012,-636.37012,-636.37012,-636.37012
dhdl_modified_582.xvg,0.0000,708.78278,-16817.150,0.0000000,-520.26800,-587.62918,-607.28989,-615.15971,-623.13275,-623.13275,-623.13275,-623.13275,-623.13275,-623.13275
dhdl_modified_583.xvg,0.0000,692.07446,-16309.037,0.0000000,-508.30062,-574.91007,-594.42374,-602.24915,-610.19098,-610.19098,-610.19098,-610.19098,-610.19098,-610.19098
dhdl_modified_584.xvg,0.0000,675.82477,-15817.118,0.0000000,-496.61540,-562.47817,-581.84503,-589.62599,-597.53650,-597.53650,-597.53650,-597.53650,-597.53650,-597.53650
dhdl_modified_585.xvg,0.0000,660.01947,-15340.876,0.0000000,-485.20608,-550.32722,-569.54751,-577.28400,-585.16309,-585.16309,-585.16309,-585.16309,-585.16309,-585.16309
dhdl_modified_586.xvg,0.0000,644.64349,-14879.761,0.0000000,-474.06535,-538.44995,-557.52394,-565.21590,-573.06348,-573.06348,-573.06348,-573.06348,-573.06348,-573.06348
dhdl_modified_587.xvg,0.0000,629.68213,-14433.237,0.0000000,-463.18597,-526.83911,-545.76705,-553.41445,-561.23041,-561.23041,-561.23041,-561.23041,-561.23041,-561.23041
dhdl_modified_588.xvg,0.0000,615.12476,-14000.896,0.0000000,-452.56353,-515.49043,-534.27260,-541.87542,-549.65967,-549.65967,-549.65967,-549.65967,-549.65967,-549.65967
dhdl_modified_589.xvg,0.0000,600.95703,-13582.223,0.0000000,-442.19066,-504.39647,-523.03316,-530.59137,-538.34381,-538.34381,-538.34381,-538.34381,-538.34381,-538.34381
dhdl_modified_590.xvg,0.0000,587.16687,-13176.765,0.0000000,-432.06150,-493.55142,-512.04293,-519.55649,-527.27704,-527.27704,-527.27704,-527.27704,-527.27704,-527.27704
dhdl_modified_591.xvg,0.0000,573.74237,-12784.084,0.0000000,-422.17009,-482.94933,-501.29597,-508.76487,-516.45343,-516.45343,-516.45343,-516.45343,-516.45343,-516.45343
dhdl_modified_592.xvg,0.0000,560.67139,-12403.734,0.0000000,-412.51021,-472.58395,-490.78603,-498.21025,-505.86673,-505.86673,-505.86673,-505.86673,-505.86673,-505.86673
dhdl_modified_593.xvg,0.0000,547.94427,-12035.347,0.0000000,-403.07716,-462.45068,-480.50852,-487.88805,-495.51236,-495.51236,-495.51236,-495.51236,-495.51236,-495.51236
dhdl_modified_594.xvg,0.0000,535.54980,-11678.509,0.0000000,-393.86500,-452.54358,-470.45752,-477.79234,-485.38440,-485.38440,-485.38440,-485.38440,-485.38440,-485.38440
dhdl_modified_595.xvg,0.0000,523.47809,-11332.846,0.0000000,-384.86868,-442.85760,-460.62800,-467.91809,-475.47781,-475.47781,-475.47781,-475.47781,-475.47781,-475.47781
dhdl_modified_596.xvg,0.0000,511.71808,-10997.958,0.0000000,-376.08213,-433.38662,-451.01381,-458.25918,-465.78647,-465.78647,-465.78647,-465.78647,-465.78647,-465.78647
dhdl_modified_597.xvg,0.0000,500.26184,-10673.535,0.0000000,-367.50140,-424.12682,-441.61119,-448.81182,-456.30661,-456.30661,-456.30661,-456.30661,-456.30661,-456.30661
dhdl_modified_598.xvg,0.0000,489.09988,-10359.223,0.0000000,-359.12135,-415.07303,-432.41495,-439.57085,-447.03305,-447.03305,-447.03305,-447.03305,-447.03305,-447.03305
dhdl_modified_599.xvg,0.0000,478.22266,-10054.671,0.0000000,-350.93662,-406.21986,-423.41972,-430.53089,-437.96042,-437.96042,-437.96042,-437.96042,-437.96042,-437.96042
dhdl_modified_600.xvg,0.0000,467.62253,-9759.5850,0.0000000,-342.94314,-397.56333,-414.62152,-421.68796,-429.08475,-429.08475,-429.08475,-429.08475,-429.08475,-429.08475
dhdl_modified_601.xvg,0.0000,457.28986,-9473.6162,0.0000000,-335.13536,-389.09773,-406.01466,-413.03637,-420.40033,-420.40033,-420.40033,-420.40033,-420.40033,-420.40033
dhdl_modified_602.xvg,0.0000,447.21805,-9196.5049,0.0000000,-327.50973,-380.81971,-397.59577,-404.57278,-411.90384,-411.90384,-411.90384,-411.90384,-411.90384,-411.90384
dhdl_modified_603.xvg,0.0000,437.39914,-8927.9521,0.0000000,-320.06168,-372.72463,-389.36028,-396.29258,-403.59067,-403.59067,-403.59067,-403.59067,-403.59067,-403.59067
dhdl_modified_604.xvg,0.0000,427.82599,-8667.6895,0.0000000,-312.78725,-364.80853,-381.30418,-388.19180,-395.45685,-395.45685,-395.45685,-395.45685,-395.45685,-395.45685
dhdl_modified_605.xvg,0.0000,418.49091,-8415.4297,0.0000000,-305.68176,-357.06676,-373.42285,-380.26581,-387.49774,-387.49774,-387.49774,-387.49774,-387.49774,-387.49774
dhdl_modified_606.xvg,0.0000,409.38635,-8170.9014,0.0000000,-298.74080,-349.49483,-365.71180,-372.51012,-379.70886,-379.70886,-379.70886,-379.70886,-379.70886,-379.70886
dhdl_modified_607.xvg,0.0000,400.50739,-7933.8965,0.0000000,-291.96168,-342.09015,-358.16849,-364.92218,-372.08768,-372.08768,-372.08768,-372.08768,-372.08768,-372.08768
dhdl_modified_608.xvg,0.0000,391.84653,-7704.1470,0.0000000,-285.33978,-334.84808,-350.78823,-357.49734,-364.62952,-364.62952,-364.62952,-364.62952,-364.62952,-364.62952
dhdl_modified_609.xvg,0.0000,383.39777,-7481.4238,0.0000000,-278.87154,-327.76505,-343.56749,-350.23204,-357.33084,-357.33084,-357.33084,-357.33084,-357.33084,-357.33084
dhdl_modified_610.xvg,0.0000,375.15436,-7265.4834,0.0000000,-272.55273,-320.83679,-336.50200,-343.12202,-350.18738,-350.18738,-350.18738,-350.18738,-350.18738,-350.18738
dhdl_modified_611.xvg,0.0000,367.11151,-7056.1313,0.0000000,-266.38058,-314.06057,-329.58906,-336.16459,-343.19644,-343.19644,-343.19644,-343.19644,-343.19644,-343.19644
dhdl_modified_612.xvg,0.0000,359.26352,-6853.1567,0.0000000,-260.35157,-307.43290,-322.82516,-329.35623,-336.35452,-336.35452,-336.35452,-336.35452,-336.35452,-336.35452
dhdl_modified_613.xvg,0.0000,351.60446,-6656.3423,0.0000000,-254.46194,-300.94993,-316.20647,-322.69313,-329.65781,-329.65781,-329.65781,-329.65781,-329.65781,-329.65781
dhdl_modified_614.xvg,0.0000,344.12924,-6465.4956,0.0000000,-248.70845,-294.60852,-309.72985,-316.17215,-323.10315,-323.10315,-323.10315,-323.10315,-323.10315,-323.10315
