XVG Filename,Distance (nm),Lambda State,Time (ps),Total Energy (kJ/mol),dH/dλ vdw-lambda = 0.0000,ΔH λ to 0.0000,ΔH λ to 0.1000,ΔH λ to 0.2000,ΔH λ to 0.3000,ΔH λ to 0.4000,ΔH λ to 0.5000,ΔH λ to 0.6000,ΔH λ to 0.7000,ΔH λ to 0.8000,ΔH λ to 0.9000,ΔH λ to 1.0000
dhdl_modified_95_lambda_6.xvg,0.095,6,0.0,2.081044e+22,-2.0850609e+18,0.0,-1632094900000.0,-1632094900000.0,-1632094900000.0,-1632094900000.0,-1632094900000.0,-1632094900000.0,-1632094900000.0,-1632094900000.0,-1632094900000.0,-1632094900000.0
dhdl_modified_95_lambda_7.xvg,0.095,7,0.0,2.081044e+22,-2.0850609e+18,0.0,-1632094900000.0,-1632094900000.0,-1632094900000.0,-1632094900000.0,-1632094900000.0,-1632094900000.0,-1632094900000.0,-1632094900000.0,-1632094900000.0,-1632094900000.0
dhdl_modified_95_lambda_8.xvg,0.095,8,0.0,2.081044e+22,-2.0850609e+18,0.0,-1632094900000.0,-1632094900000.0,-1632094900000.0,-1632094900000.0,-1632094900000.0,-1632094900000.0,-1632094900000.0,-1632094900000.0,-1632094900000.0,-1632094900000.0
dhdl_modified_95_lambda_9.xvg,0.095,9,0.0,2.081044e+22,-2.0850609e+18,0.0,-1632094900000.0,-1632094900000.0,-1632094900000.0,-1632094900000.0,-1632094900000.0,-1632094900000.0,-1632094900000.0,-1632094900000.0,-1632094900000.0,-1632094900000.0
dhdl_modified_96_lambda_0.xvg,0.096,0,0.0,1.5895257e+22,-1.7302517e+18,0.0,-1441249200000.0,-1441249200000.0,-1441249200000.0,-1441249200000.0,-1441249200000.0,-1441249200000.0,-1441249200000.0,-1441249200000.0,-1441249200000.0,-1441249200000.0
dhdl_modified_96_lambda_1.xvg,0.096,1,0.0,1.5895257e+22,-1.7302517e+18,0.0,-1441249200000.0,-1441249200000.0,-1441249200000.0,-1441249200000.0,-1441249200000.0,-1441249200000.0,-1441249200000.0,-1441249200000.0,-1441249200000.0,-1441249200000.0
dhdl_modified_96_lambda_2.xvg,0.096,2,0.0,1.5895257e+22,-1.7302517e+18,0.0,-1441249200000.0,-1441249200000.0,-1441249200000.0,-1441249200000.0,-1441249200000.0,-1441249200000.0,-1441249200000.0,-1441249200000.0,-1441249200000.0,-1441249200000.0
dhdl_modified_96_lambda_3.xvg,0.096,3,0.0,1.5895257e+22,-1.7302517e+18,0.0,-1441249200000.0,-1441249200000.0,-1441249200000.0,-1441249200000.0,-1441249200000.0,-1441249200000.0,-1441249200000.0,-1441249200000.0,-1441249200000.0,-1441249200000.0
dhdl_modified_96_lambda_4.xvg,0.096,4,0.0,1.5895257e+22,-1.7302517e+18,0.0,-1441249200000.0,-1441249200000.0,-1441249200000.0,-1441249200000.0,-1441249200000.0,-1441249200000.0,-1441249200000.0,-1441249200000.0,-1441249200000.0,-1441249200000.0
dhdl_modified_96_lambda_5.xvg,0.096,5,0.0,1.5895257e+22,-1.7302517e+18,0.0,-1441249200000.0,-1441249200000.0,-1441249200000.0,-1441249200000.0,-1441249200000.0,-1441249200000.0,-1441249200000.0,-1441249200000.0,-1441249200000.0,-1441249200000.0
dhdl_modified_96_lambda_6.xvg,0.096,6,0.0,1.5895257e+22,-1.7302517e+18,0.0,-1441249200000.0,-1441249200000.0,-1441249200000.0,-1441249200000.0,-1441249200000.0,-1441249200000.0,-1441249200000.0,-1441249200000.0,-1441249200000.0,-1441249200000.0
dhdl_modified_96_lambda_7.xvg,0.096,7,0.0,1.5895257e+22,-1.7302517e+18,0.0,-1441249200000.0,-1441249200000.0,-1441249200000.0,-1441249200000.0,-1441249200000.0,-1441249200000.0,-1441249200000.0,-1441249200000.0,-1441249200000.0,-1441249200000.0
dhdl_modified_96_lambda_8.xvg,0.096,8,0.0,1.5895257e+22,-1.7302517e+18,0.0,-1441249200000.0,-1441249200000.0,-1441249200000.0,-1441249200000.0,-1441249200000.0,-1441249200000.0,-1441249200000.0,-1441249200000.0,-1441249200000.0,-1441249200000.0
dhdl_modified_96_lambda_9.xvg,0.096,9,0.0,1.5895257e+22,-1.7302517e+18,0.0,-1441249200000.0,-1441249200000.0,-1441249200000.0,-1441249200000.0,-1441249200000.0,-1441249200000.0,-1441249200000.0,-1441249200000.0,-1441249200000.0,-1441249200000.0
dhdl_modified_97_lambda_0.xvg,0.097,0,0.0,1.2174599e+22,-1.4385704e+18,0.0,-1274344600000.0,-1274344600000.0,-1274344600000.0,-1274344600000.0,-1274344600000.0,-1274344600000.0,-1274344600000.0,-1274344600000.0,-1274344600000.0,-1274344600000.0
dhdl_modified_97_lambda_1.xvg,0.097,1,0.0,1.2174599e+22,-1.4385704e+18,0.0,-1274344600000.0,-1274344600000.0,-1274344600000.0,-1274344600000.0,-1274344600000.0,-1274344600000.0,-1274344600000.0,-1274344600000.0,-1274344600000.0,-1274344600000.0
dhdl_modified_97_lambda_2.xvg,0.097,2,0.0,1.2174599e+22,-1.4385704e+18,0.0,-1274344600000.0,-1274344600000.0,-1274344600000.0,-1274344600000.0,-1274344600000.0,-1274344600000.0,-1274344600000.0,-1274344600000.0,-1274344600000.0,-1274344600000.0
dhdl_modified_97_lambda_3.xvg,0.097,3,0.0,1.2174599e+22,-1.4385704e+18,0.0,-1274344600000.0,-1274344600000.0,-1274344600000.0,-1274344600000.0,-1274344600000.0,-1274344600000.0,-1274344600000.0,-1274344600000.0,-1274344600000.0,-1274344600000.0
dhdl_modified_97_lambda_4.xvg,0.097,4,0.0,1.2174599e+22,-1.4385704e+18,0.0,-1274344600000.0,-1274344600000.0,-1274344600000.0,-1274344600000.0,-1274344600000.0,-1274344600000.0,-1274344600000.0,-1274344600000.0,-1274344600000.0,-1274344600000.0
dhdl_modified_97_lambda_5.xvg,0.097,5,0.0,1.2174599e+22,-1.4385704e+18,0.0,-1274344600000.0,-1274344600000.0,-1274344600000.0,-1274344600000.0,-1274344600000.0,-1274344600000.0,-1274344600000.0,-1274344600000.0,-1274344600000.0,-1274344600000.0
dhdl_modified_97_lambda_6.xvg,0.097,6,0.0,1.2174599e+22,-1.4385704e+18,0.0,-1274344600000.0,-1274344600000.0,-1274344600000.0,-1274344600000.0,-1274344600000.0,-1274344600000.0,-1274344600000.0,-1274344600000.0,-1274344600000.0,-1274344600000.0
dhdl_modified_97_lambda_7.xvg,0.097,7,0.0,1.2174599e+22,-1.4385704e+18,0.0,-1274344600000.0,-1274344600000.0,-1274344600000.0,-1274344600000.0,-1274344600000.0,-1274344600000.0,-1274344600000.0,-1274344600000.0,-1274344600000.0,-1274344600000.0
dhdl_modified_97_lambda_8.xvg,0.097,8,0.0,1.2174599e+22,-1.4385704e+18,0.0,-1274344600000.0,-1274344600000.0,-1274344600000.0,-1274344600000.0,-1274344600000.0,-1274344600000.0,-1274344600000.0,-1274344600000.0,-1274344600000.0,-1274344600000.0
dhdl_modified_97_lambda_9.xvg,0.097,9,0.0,1.2174599e+22,-1.4385704e+18,0.0,-1274344600000.0,-1274344600000.0,-1274344600000.0,-1274344600000.0,-1274344600000.0,-1274344600000.0,-1274344600000.0,-1274344600000.0,-1274344600000.0,-1274344600000.0
dhdl_modified_98_lambda_0.xvg,0.098,0,0.0,9.3501095e+21,-1.1983026e+18,0.0,-1128176800000.0,-1128176800000.0,-1128176800000.0,-1128176800000.0,-1128176800000.0,-1128176800000.0,-1128176800000.0,-1128176800000.0,-1128176800000.0,-1128176800000.0
dhdl_modified_98_lambda_1.xvg,0.098,1,0.0,9.3501095e+21,-1.1983026e+18,0.0,-1128176800000.0,-1128176800000.0,-1128176800000.0,-1128176800000.0,-1128176800000.0,-1128176800000.0,-1128176800000.0,-1128176800000.0,-1128176800000.0,-1128176800000.0
dhdl_modified_98_lambda_2.xvg,0.098,2,0.0,9.3501095e+21,-1.1983026e+18,0.0,-1128176800000.0,-1128176800000.0,-1128176800000.0,-1128176800000.0,-1128176800000.0,-1128176800000.0,-1128176800000.0,-1128176800000.0,-1128176800000.0,-1128176800000.0
dhdl_modified_98_lambda_3.xvg,0.098,3,0.0,9.3501095e+21,-1.1983026e+18,0.0,-1128176800000.0,-1128176800000.0,-1128176800000.0,-1128176800000.0,-1128176800000.0,-1128176800000.0,-1128176800000.0,-1128176800000.0,-1128176800000.0,-1128176800000.0
dhdl_modified_98_lambda_4.xvg,0.098,4,0.0,9.3501095e+21,-1.1983026e+18,0.0,-1128176800000.0,-1128176800000.0,-1128176800000.0,-1128176800000.0,-1128176800000.0,-1128176800000.0,-1128176800000.0,-1128176800000.0,-1128176800000.0,-1128176800000.0
dhdl_modified_98_lambda_5.xvg,0.098,5,0.0,9.3501095e+21,-1.1983026e+18,0.0,-1128176800000.0,-1128176800000.0,-1128176800000.0,-1128176800000.0,-1128176800000.0,-1128176800000.0,-1128176800000.0,-1128176800000.0,-1128176800000.0,-1128176800000.0
dhdl_modified_98_lambda_6.xvg,0.098,6,0.0,9.3501095e+21,-1.1983026e+18,0.0,-1128176800000.0,-1128176800000.0,-1128176800000.0,-1128176800000.0,-1128176800000.0,-1128176800000.0,-1128176800000.0,-1128176800000.0,-1128176800000.0,-1128176800000.0
dhdl_modified_98_lambda_7.xvg,0.098,7,0.0,9.3501095e+21,-1.1983026e+18,0.0,-1128176800000.0,-1128176800000.0,-1128176800000.0,-1128176800000.0,-1128176800000.0,-1128176800000.0,-1128176800000.0,-1128176800000.0,-1128176800000.0,-1128176800000.0
dhdl_modified_98_lambda_8.xvg,0.098,8,0.0,9.3501095e+21,-1.1983026e+18,0.0,-1128176800000.0,-1128176800000.0,-1128176800000.0,-1128176800000.0,-1128176800000.0,-1128176800000.0,-1128176800000.0,-1128176800000.0,-1128176800000.0,-1128176800000.0
dhdl_modified_98_lambda_9.xvg,0.098,9,0.0,9.3501095e+21,-1.1983026e+18,0.0,-1128176800000.0,-1128176800000.0,-1128176800000.0,-1128176800000.0,-1128176800000.0,-1128176800000.0,-1128176800000.0,-1128176800000.0,-1128176800000.0,-1128176800000.0
dhdl_modified_99_lambda_0.xvg,0.099,0,0.0,7.1999835e+21,-9.9999971e+17,0.0,-999998550000.0,-999998550000.0,-999998550000.0,-999998550000.0,-999998550000.0,-999998550000.0,-999998550000.0,-999998550000.0,-999998550000.0,-999998550000.0
dhdl_modified_99_lambda_1.xvg,0.099,1,0.0,7.1999835e+21,-9.9999971e+17,0.0,-999998550000.0,-999998550000.0,-999998550000.0,-999998550000.0,-999998550000.0,-999998550000.0,-999998550000.0,-999998550000.0,-999998550000.0,-999998550000.0
dhdl_modified_99_lambda_2.xvg,0.099,2,0.0,7.1999835e+21,-9.9999971e+17,0.0,-999998550000.0,-999998550000.0,-999998550000.0,-999998550000.0,-999998550000.0,-999998550000.0,-999998550000.0,-999998550000.0,-999998550000.0,-999998550000.0
dhdl_modified_99_lambda_3.xvg,0.099,3,0.0,7.1999835e+21,-9.9999971e+17,0.0,-999998550000.0,-999998550000.0,-999998550000.0,-999998550000.0,-999998550000.0,-999998550000.0,-999998550000.0,-999998550000.0,-999998550000.0,-999998550000.0
dhdl_modified_99_lambda_4.xvg,0.099,4,0.0,7.1999835e+21,-9.9999971e+17,0.0,-999998550000.0,-999998550000.0,-999998550000.0,-999998550000.0,-999998550000.0,-999998550000.0,-999998550000.0,-999998550000.0,-999998550000.0,-999998550000.0
dhdl_modified_99_lambda_5.xvg,0.099,5,0.0,7.1999835e+21,-9.9999971e+17,0.0,-999998550000.0,-999998550000.0,-999998550000.0,-999998550000.0,-999998550000.0,-999998550000.0,-999998550000.0,-999998550000.0,-999998550000.0,-999998550000.0
dhdl_modified_99_lambda_6.xvg,0.099,6,0.0,7.1999835e+21,-9.9999971e+17,0.0,-999998550000.0,-999998550000.0,-999998550000.0,-999998550000.0,-999998550000.0,-999998550000.0,-999998550000.0,-999998550000.0,-999998550000.0,-999998550000.0
dhdl_modified_99_lambda_7.xvg,0.099,7,0.0,7.1999835e+21,-9.9999971e+17,0.0,-999998550000.0,-999998550000.0,-999998550000.0,-999998550000.0,-999998550000.0,-999998550000.0,-999998550000.0,-999998550000.0,-999998550000.0,-999998550000.0
dhdl_modified_99_lambda_8.xvg,0.099,8,0.0,7.1999835e+21,-9.9999971e+17,0.0,-999998550000.0,-999998550000.0,-999998550000.0,-999998550000.0,-999998550000.0,-999998550000.0,-999998550000.0,-999998550000.0,-999998550000.0,-999998550000.0
dhdl_modified_99_lambda_9.xvg,0.099,9,0.0,7.1999835e+21,-9.9999971e+17,0.0,-999998550000.0,-999998550000.0,-999998550000.0,-999998550000.0,-999998550000.0,-999998550000.0,-999998550000.0,-999998550000.0,-999998550000.0,-999998550000.0
dhdl_modified_100_lambda_0.xvg,0.1,0,0.0,5.5587373e+21,-8.3601751e+17,0.0,-887448140000.0,-887448140000.0,-887448140000.0,-887448140000.0,-887448140000.0,-887448140000.0,-887448140000.0,-887448140000.0,-887448140000.0,-887448140000.0
dhdl_modified_100_lambda_1.xvg,0.1,1,0.0,5.5587373e+21,-8.3601751e+17,0.0,-887448140000.0,-887448140000.0,-887448140000.0,-887448140000.0,-887448140000.0,-887448140000.0,-887448140000.0,-887448140000.0,-887448140000.0,-887448140000.0
dhdl_modified_100_lambda_2.xvg,0.1,2,0.0,5.5587373e+21,-8.3601751e+17,0.0,-887448140000.0,-887448140000.0,-887448140000.0,-887448140000.0,-887448140000.0,-887448140000.0,-887448140000.0,-887448140000.0,-887448140000.0,-887448140000.0
dhdl_modified_100_lambda_3.xvg,0.1,3,0.0,5.5587373e+21,-8.3601751e+17,0.0,-887448140000.0,-887448140000.0,-887448140000.0,-887448140000.0,-887448140000.0,-887448140000.0,-887448140000.0,-887448140000.0,-887448140000.0,-887448140000.0
dhdl_modified_100_lambda_4.xvg,0.1,4,0.0,5.5587373e+21,-8.3601751e+17,0.0,-887448140000.0,-887448140000.0,-887448140000.0,-887448140000.0,-887448140000.0,-887448140000.0,-887448140000.0,-887448140000.0,-887448140000.0,-887448140000.0
dhdl_modified_100_lambda_5.xvg,0.1,5,0.0,5.5587373e+21,-8.3601751e+17,0.0,-887448140000.0,-887448140000.0,-887448140000.0,-887448140000.0,-887448140000.0,-887448140000.0,-887448140000.0,-887448140000.0,-887448140000.0,-887448140000.0
dhdl_modified_100_lambda_6.xvg,0.1,6,0.0,5.5587373e+21,-8.3601751e+17,0.0,-887448140000.0,-887448140000.0,-887448140000.0,-887448140000.0,-887448140000.0,-887448140000.0,-887448140000.0,-887448140000.0,-887448140000.0,-887448140000.0
dhdl_modified_100_lambda_7.xvg,0.1,7,0.0,5.5587373e+21,-8.3601751e+17,0.0,-887448140000.0,-887448140000.0,-887448140000.0,-887448140000.0,-887448140000.0,-887448140000.0,-887448140000.0,-887448140000.0,-887448140000.0,-887448140000.0
dhdl_modified_100_lambda_8.xvg,0.1,8,0.0,5.5587373e+21,-8.3601751e+17,0.0,-887448140000.0,-887448140000.0,-887448140000.0,-887448140000.0,-887448140000.0,-887448140000.0,-887448140000.0,-887448140000.0,-887448140000.0,-887448140000.0
dhdl_modified_100_lambda_9.xvg,0.1,9,0.0,5.5587373e+21,-8.3601751e+17,0.0,-887448140000.0,-887448140000.0,-887448140000.0,-887448140000.0,-887448140000.0,-887448140000.0,-887448140000.0,-887448140000.0,-887448140000.0,-887448140000.0
dhdl_modified_101_lambda_0.xvg,0.101,0,0.0,4.3025612e+21,-7.0015918e+17,0.0,-788491800000.0,-788491800000.0,-788491800000.0,-788491800000.0,-788491800000.0,-788491800000.0,-788491800000.0,-788491800000.0,-788491800000.0,-788491800000.0
dhdl_modified_101_lambda_1.xvg,0.101,1,0.0,4.3025612e+21,-7.0015918e+17,0.0,-788491800000.0,-788491800000.0,-788491800000.0,-788491800000.0,-788491800000.0,-788491800000.0,-788491800000.0,-788491800000.0,-788491800000.0,-788491800000.0
dhdl_modified_101_lambda_2.xvg,0.101,2,0.0,4.3025612e+21,-7.0015918e+17,0.0,-788491800000.0,-788491800000.0,-788491800000.0,-788491800000.0,-788491800000.0,-788491800000.0,-788491800000.0,-788491800000.0,-788491800000.0,-788491800000.0
dhdl_modified_101_lambda_3.xvg,0.101,3,0.0,4.3025612e+21,-7.0015918e+17,0.0,-788491800000.0,-788491800000.0,-788491800000.0,-788491800000.0,-788491800000.0,-788491800000.0,-788491800000.0,-788491800000.0,-788491800000.0,-788491800000.0
dhdl_modified_101_lambda_4.xvg,0.101,4,0.0,4.3025612e+21,-7.0015918e+17,0.0,-788491800000.0,-788491800000.0,-788491800000.0,-788491800000.0,-788491800000.0,-788491800000.0,-788491800000.0,-788491800000.0,-788491800000.0,-788491800000.0
dhdl_modified_101_lambda_5.xvg,0.101,5,0.0,4.3025612e+21,-7.0015918e+17,0.0,-788491800000.0,-788491800000.0,-788491800000.0,-788491800000.0,-788491800000.0,-788491800000.0,-788491800000.0,-788491800000.0,-788491800000.0,-788491800000.0
dhdl_modified_101_lambda_6.xvg,0.101,6,0.0,4.3025612e+21,-7.0015918e+17,0.0,-788491800000.0,-788491800000.0,-788491800000.0,-788491800000.0,-788491800000.0,-788491800000.0,-788491800000.0,-788491800000.0,-788491800000.0,-788491800000.0
dhdl_modified_101_lambda_7.xvg,0.101,7,0.0,4.3025612e+21,-7.0015918e+17,0.0,-788491800000.0,-788491800000.0,-788491800000.0,-788491800000.0,-788491800000.0,-788491800000.0,-788491800000.0,-788491800000.0,-788491800000.0,-788491800000.0
dhdl_modified_101_lambda_8.xvg,0.101,8,0.0,4.3025612e+21,-7.0015918e+17,0.0,-788491800000.0,-788491800000.0,-788491800000.0,-788491800000.0,-788491800000.0,-788491800000.0,-788491800000.0,-788491800000.0,-788491800000.0,-788491800000.0
dhdl_modified_101_lambda_9.xvg,0.101,9,0.0,4.3025612e+21,-7.0015918e+17,0.0,-788491800000.0,-788491800000.0,-788491800000.0,-788491800000.0,-788491800000.0,-788491800000.0,-788491800000.0,-788491800000.0,-788491800000.0,-788491800000.0
dhdl_modified_102_lambda_0.xvg,0.102,0,0.0,3.3386045e+21,-5.8739574e+17,0.0,-701379710000.0,-701379710000.0,-701379710000.0,-701379710000.0,-701379710000.0,-701379710000.0,-701379710000.0,-701379710000.0,-701379710000.0,-701379710000.0
dhdl_modified_102_lambda_1.xvg,0.102,1,0.0,3.3386045e+21,-5.8739574e+17,0.0,-701379710000.0,-701379710000.0,-701379710000.0,-701379710000.0,-701379710000.0,-701379710000.0,-701379710000.0,-701379710000.0,-701379710000.0,-701379710000.0
dhdl_modified_102_lambda_2.xvg,0.102,2,0.0,3.3386045e+21,-5.8739574e+17,0.0,-701379710000.0,-701379710000.0,-701379710000.0,-701379710000.0,-701379710000.0,-701379710000.0,-701379710000.0,-701379710000.0,-701379710000.0,-701379710000.0
dhdl_modified_102_lambda_3.xvg,0.102,3,0.0,3.3386045e+21,-5.8739574e+17,0.0,-701379710000.0,-701379710000.0,-701379710000.0,-701379710000.0,-701379710000.0,-701379710000.0,-701379710000.0,-701379710000.0,-701379710000.0,-701379710000.0
dhdl_modified_102_lambda_4.xvg,0.102,4,0.0,3.3386045e+21,-5.8739574e+17,0.0,-701379710000.0,-701379710000.0,-701379710000.0,-701379710000.0,-701379710000.0,-701379710000.0,-701379710000.0,-701379710000.0,-701379710000.0,-701379710000.0
dhdl_modified_102_lambda_5.xvg,0.102,5,0.0,3.3386045e+21,-5.8739574e+17,0.0,-701379710000.0,-701379710000.0,-701379710000.0,-701379710000.0,-701379710000.0,-701379710000.0,-701379710000.0,-701379710000.0,-701379710000.0,-701379710000.0
dhdl_modified_102_lambda_6.xvg,0.102,6,0.0,3.3386045e+21,-5.8739574e+17,0.0,-701379710000.0,-701379710000.0,-701379710000.0,-701379710000.0,-701379710000.0,-701379710000.0,-701379710000.0,-701379710000.0,-701379710000.0,-701379710000.0
dhdl_modified_102_lambda_7.xvg,0.102,7,0.0,3.3386045e+21,-5.8739574e+17,0.0,-701379710000.0,-701379710000.0,-701379710000.0,-701379710000.0,-701379710000.0,-701379710000.0,-701379710000.0,-701379710000.0,-701379710000.0,-701379710000.0
dhdl_modified_102_lambda_8.xvg,0.102,8,0.0,3.3386045e+21,-5.8739574e+17,0.0,-701379710000.0,-701379710000.0,-701379710000.0,-701379710000.0,-701379710000.0,-701379710000.0,-701379710000.0,-701379710000.0,-701379710000.0,-701379710000.0
dhdl_modified_102_lambda_9.xvg,0.102,9,0.0,3.3386045e+21,-5.8739574e+17,0.0,-701379710000.0,-701379710000.0,-701379710000.0,-701379710000.0,-701379710000.0,-701379710000.0,-701379710000.0,-701379710000.0,-701379710000.0,-701379710000.0
dhdl_modified_103_lambda_0.xvg,0.103,0,0.0,2.5969641e+21,-4.9362908e+17,0.0,-624596810000.0,-624596810000.0,-624596810000.0,-624596810000.0,-624596810000.0,-624596810000.0,-624596810000.0,-624596810000.0,-624596810000.0,-624596810000.0
dhdl_modified_103_lambda_1.xvg,0.103,1,0.0,2.5969641e+21,-4.9362908e+17,0.0,-624596810000.0,-624596810000.0,-624596810000.0,-624596810000.0,-624596810000.0,-624596810000.0,-624596810000.0,-624596810000.0,-624596810000.0,-624596810000.0
dhdl_modified_103_lambda_2.xvg,0.103,2,0.0,2.5969641e+21,-4.9362908e+17,0.0,-624596810000.0,-624596810000.0,-624596810000.0,-624596810000.0,-624596810000.0,-624596810000.0,-624596810000.0,-624596810000.0,-624596810000.0,-624596810000.0
dhdl_modified_103_lambda_3.xvg,0.103,3,0.0,2.5969641e+21,-4.9362908e+17,0.0,-624596810000.0,-624596810000.0,-624596810000.0,-624596810000.0,-624596810000.0,-624596810000.0,-624596810000.0,-624596810000.0,-624596810000.0,-624596810000.0
dhdl_modified_103_lambda_4.xvg,0.103,4,0.0,2.5969641e+21,-4.9362908e+17,0.0,-624596810000.0,-624596810000.0,-624596810000.0,-624596810000.0,-624596810000.0,-624596810000.0,-624596810000.0,-624596810000.0,-624596810000.0,-624596810000.0
dhdl_modified_103_lambda_5.xvg,0.103,5,0.0,2.5969641e+21,-4.9362908e+17,0.0,-624596810000.0,-624596810000.0,-624596810000.0,-624596810000.0,-624596810000.0,-624596810000.0,-624596810000.0,-624596810000.0,-624596810000.0,-624596810000.0
dhdl_modified_103_lambda_6.xvg,0.103,6,0.0,2.5969641e+21,-4.9362908e+17,0.0,-624596810000.0,-624596810000.0,-624596810000.0,-624596810000.0,-624596810000.0,-624596810000.0,-624596810000.0,-624596810000.0,-624596810000.0,-624596810000.0
dhdl_modified_103_lambda_7.xvg,0.103,7,0.0,2.5969641e+21,-4.9362908e+17,0.0,-624596810000.0,-624596810000.0,-624596810000.0,-624596810000.0,-624596810000.0,-624596810000.0,-624596810000.0,-624596810000.0,-624596810000.0,-624596810000.0
dhdl_modified_103_lambda_8.xvg,0.103,8,0.0,2.5969641e+21,-4.9362908e+17,0.0,-624596810000.0,-624596810000.0,-624596810000.0,-624596810000.0,-624596810000.0,-624596810000.0,-624596810000.0,-624596810000.0,-624596810000.0,-624596810000.0
dhdl_modified_103_lambda_9.xvg,0.103,9,0.0,2.5969641e+21,-4.9362908e+17,0.0,-624596810000.0,-624596810000.0,-624596810000.0,-624596810000.0,-624596810000.0,-624596810000.0,-624596810000.0,-624596810000.0,-624596810000.0,-624596810000.0
dhdl_modified_104_lambda_0.xvg,0.104,0,0.0,2.024933e+21,-4.1552122e+17,0.0,-556836980000.0,-556836980000.0,-556836980000.0,-556836980000.0,-556836980000.0,-556836980000.0,-556836980000.0,-556836980000.0,-556836980000.0,-556836980000.0
dhdl_modified_104_lambda_1.xvg,0.104,1,0.0,2.024933e+21,-4.1552122e+17,0.0,-556836980000.0,-556836980000.0,-556836980000.0,-556836980000.0,-556836980000.0,-556836980000.0,-556836980000.0,-556836980000.0,-556836980000.0,-556836980000.0
dhdl_modified_104_lambda_2.xvg,0.104,2,0.0,2.024933e+21,-4.1552122e+17,0.0,-556836980000.0,-556836980000.0,-556836980000.0,-556836980000.0,-556836980000.0,-556836980000.0,-556836980000.0,-556836980000.0,-556836980000.0,-556836980000.0
dhdl_modified_104_lambda_3.xvg,0.104,3,0.0,2.024933e+21,-4.1552122e+17,0.0,-556836980000.0,-556836980000.0,-556836980000.0,-556836980000.0,-556836980000.0,-556836980000.0,-556836980000.0,-556836980000.0,-556836980000.0,-556836980000.0
dhdl_modified_104_lambda_4.xvg,0.104,4,0.0,2.024933e+21,-4.1552122e+17,0.0,-556836980000.0,-556836980000.0,-556836980000.0,-556836980000.0,-556836980000.0,-556836980000.0,-556836980000.0,-556836980000.0,-556836980000.0,-556836980000.0
dhdl_modified_104_lambda_5.xvg,0.104,5,0.0,2.024933e+21,-4.1552122e+17,0.0,-556836980000.0,-556836980000.0,-556836980000.0,-556836980000.0,-556836980000.0,-556836980000.0,-556836980000.0,-556836980000.0,-556836980000.0,-556836980000.0
dhdl_modified_104_lambda_6.xvg,0.104,6,0.0,2.024933e+21,-4.1552122e+17,0.0,-556836980000.0,-556836980000.0,-556836980000.0,-556836980000.0,-556836980000.0,-556836980000.0,-556836980000.0,-556836980000.0,-556836980000.0,-556836980000.0
dhdl_modified_104_lambda_7.xvg,0.104,7,0.0,2.024933e+21,-4.1552122e+17,0.0,-556836980000.0,-556836980000.0,-556836980000.0,-556836980000.0,-556836980000.0,-556836980000.0,-556836980000.0,-556836980000.0,-556836980000.0,-556836980000.0
dhdl_modified_104_lambda_8.xvg,0.104,8,0.0,2.024933e+21,-4.1552122e+17,0.0,-556836980000.0,-556836980000.0,-556836980000.0,-556836980000.0,-556836980000.0,-556836980000.0,-556836980000.0,-556836980000.0,-556836980000.0,-556836980000.0
dhdl_modified_104_lambda_9.xvg,0.104,9,0.0,2.024933e+21,-4.1552122e+17,0.0,-556836980000.0,-556836980000.0,-556836980000.0,-556836980000.0,-556836980000.0,-556836980000.0,-556836980000.0,-556836980000.0,-556836980000.0,-556836980000.0
dhdl_modified_105_lambda_0.xvg,0.105,0,0.0,1.5826312e+21,-3.5034419e+17,0.0,-496968790000.0,-496968790000.0,-496968790000.0,-496968790000.0,-496968790000.0,-496968790000.0,-496968790000.0,-496968790000.0,-496968790000.0,-496968790000.0
dhdl_modified_105_lambda_1.xvg,0.105,1,0.0,1.5826312e+21,-3.5034419e+17,0.0,-496968790000.0,-496968790000.0,-496968790000.0,-496968790000.0,-496968790000.0,-496968790000.0,-496968790000.0,-496968790000.0,-496968790000.0,-496968790000.0
dhdl_modified_105_lambda_2.xvg,0.105,2,0.0,1.5826312e+21,-3.5034419e+17,0.0,-496968790000.0,-496968790000.0,-496968790000.0,-496968790000.0,-496968790000.0,-496968790000.0,-496968790000.0,-496968790000.0,-496968790000.0,-496968790000.0
dhdl_modified_105_lambda_3.xvg,0.105,3,0.0,1.5826312e+21,-3.5034419e+17,0.0,-496968790000.0,-496968790000.0,-496968790000.0,-496968790000.0,-496968790000.0,-496968790000.0,-496968790000.0,-496968790000.0,-496968790000.0,-496968790000.0
dhdl_modified_105_lambda_4.xvg,0.105,4,0.0,1.5826312e+21,-3.5034419e+17,0.0,-496968790000.0,-496968790000.0,-496968790000.0,-496968790000.0,-496968790000.0,-496968790000.0,-496968790000.0,-496968790000.0,-496968790000.0,-496968790000.0
dhdl_modified_105_lambda_5.xvg,0.105,5,0.0,1.5826312e+21,-3.5034419e+17,0.0,-496968790000.0,-496968790000.0,-496968790000.0,-496968790000.0,-496968790000.0,-496968790000.0,-496968790000.0,-496968790000.0,-496968790000.0,-496968790000.0
dhdl_modified_105_lambda_6.xvg,0.105,6,0.0,1.5826312e+21,-3.5034419e+17,0.0,-496968790000.0,-496968790000.0,-496968790000.0,-496968790000.0,-496968790000.0,-496968790000.0,-496968790000.0,-496968790000.0,-496968790000.0,-496968790000.0
